200 10024
3 76 1
3 79 1
3 80 1
3 84 1
3 85 1
3 86 1
3 89 1
3 90 1
3 93 1
3 95 1
3 97 1
3 98 1
3 99 1
3 100 1
3 101 1
3 104 1
3 105 1
3 107 1
3 109 1
3 111 1
3 112 1
3 113 1
3 114 1
3 117 1
3 122 1
3 127 1
3 129 1
3 130 1
3 131 1
3 132 1
3 138 1
3 144 1
3 145 1
3 146 1
3 148 1
3 149 1
3 150 1
3 153 1
3 154 1
3 156 1
3 157 1
3 158 1
3 159 1
3 162 1
3 165 1
3 167 1
3 168 1
3 170 1
3 171 1
3 173 1
3 174 1
3 175 1
3 177 1
3 178 1
3 181 1
3 183 1
3 185 1
3 186 1
3 187 1
3 188 1
3 192 1
3 193 1
3 194 1
3 195 1
3 198 1
3 199 1
3 200 1
4 7 1
4 8 1
4 9 1
4 11 1
4 12 1
4 13 1
4 17 1
4 18 1
4 20 1
4 22 1
4 23 1
4 25 1
4 27 1
4 28 1
4 29 1
4 31 1
4 34 1
4 35 1
4 36 1
4 38 1
4 42 1
4 49 1
4 54 1
4 55 1
4 58 1
4 59 1
4 60 1
4 61 1
4 66 1
4 68 1
4 72 1
4 74 1
4 76 1
4 77 1
4 78 1
4 80 1
4 83 1
4 84 1
4 85 1
4 89 1
4 90 1
4 91 1
4 93 1
4 96 1
4 99 1
4 100 1
4 101 1
4 102 1
4 103 1
4 105 1
4 106 1
4 107 1
4 109 1
4 112 1
4 116 1
4 119 1
4 123 1
4 126 1
4 129 1
4 130 1
4 131 1
4 136 1
4 137 1
4 138 1
4 139 1
4 142 1
4 145 1
4 146 1
4 147 1
4 149 1
4 151 1
4 154 1
4 156 1
4 157 1
4 161 1
4 162 1
4 163 1
4 167 1
4 168 1
4 170 1
4 171 1
4 172 1
4 178 1
4 182 1
4 183 1
4 185 1
4 186 1
4 188 1
4 191 1
4 192 1
4 194 1
4 195 1
4 197 1
4 198 1
4 199 1
4 200 1
5 8 1
5 9 1
5 10 1
5 12 1
5 14 1
5 15 1
5 18 1
5 20 1
5 21 1
5 23 1
5 24 1
5 28 1
5 31 1
5 32 1
5 34 1
5 35 1
5 38 1
5 43 1
5 44 1
5 45 1
5 46 1
5 48 1
5 51 1
5 52 1
5 55 1
5 56 1
5 59 1
5 60 1
5 61 1
5 63 1
5 64 1
5 65 1
5 67 1
5 68 1
5 69 1
5 70 1
5 71 1
5 72 1
5 75 1
5 76 1
5 78 1
5 79 1
5 81 1
5 82 1
5 83 1
5 84 1
5 86 1
5 92 1
5 93 1
5 94 1
5 97 1
5 98 1
5 99 1
5 100 1
5 102 1
5 103 1
5 106 1
5 107 1
5 108 1
5 109 1
5 110 1
5 111 1
5 117 1
5 120 1
5 121 1
5 122 1
5 125 1
5 126 1
5 128 1
5 130 1
5 132 1
5 133 1
5 134 1
5 135 1
5 136 1
5 139 1
5 140 1
5 151 1
5 153 1
5 154 1
5 155 1
5 157 1
5 159 1
5 160 1
5 162 1
5 164 1
5 165 1
5 169 1
5 175 1
5 176 1
5 177 1
5 178 1
5 180 1
5 181 1
5 182 1
5 185 1
5 186 1
5 190 1
5 191 1
5 192 1
5 194 1
5 195 1
5 196 1
5 197 1
5 199 1
5 200 1
6 7 1
6 9 1
6 12 1
6 13 1
6 16 1
6 19 1
6 20 1
6 23 1
6 29 1
6 30 1
6 31 1
6 32 1
6 35 1
6 36 1
6 41 1
6 46 1
6 49 1
6 53 1
6 55 1
6 56 1
6 59 1
6 62 1
6 64 1
6 66 1
6 68 1
6 69 1
6 70 1
6 72 1
6 73 1
6 74 1
6 76 1
6 77 1
6 84 1
6 85 1
6 86 1
6 89 1
6 93 1
6 95 1
6 98 1
6 99 1
6 101 1
6 102 1
6 103 1
6 104 1
6 105 1
6 106 1
6 107 1
6 108 1
6 111 1
6 113 1
6 116 1
6 117 1
6 121 1
6 123 1
6 125 1
6 126 1
6 128 1
6 129 1
6 135 1
6 140 1
6 141 1
6 142 1
6 144 1
6 149 1
6 150 1
6 151 1
6 152 1
6 154 1
6 155 1
6 158 1
6 159 1
6 163 1
6 164 1
6 165 1
6 166 1
6 167 1
6 172 1
6 174 1
6 175 1
6 178 1
6 179 1
6 182 1
6 185 1
6 186 1
6 189 1
6 195 1
6 196 1
6 198 1
6 200 1
7 9 1
7 14 1
7 15 1
7 17 1
7 21 1
7 22 1
7 23 1
7 26 1
7 27 1
7 28 1
7 32 1
7 35 1
7 36 1
7 37 1
7 39 1
7 43 1
7 44 1
7 50 1
7 51 1
7 52 1
7 54 1
7 55 1
7 56 1
7 58 1
7 60 1
7 62 1
7 63 1
7 65 1
7 67 1
7 68 1
7 71 1
7 72 1
7 73 1
7 74 1
7 75 1
7 77 1
7 79 1
7 80 1
7 84 1
7 88 1
7 91 1
7 92 1
7 93 1
7 96 1
7 98 1
7 99 1
7 100 1
7 102 1
7 104 1
7 110 1
7 111 1
7 112 1
7 117 1
7 121 1
7 122 1
7 123 1
7 124 1
7 125 1
7 126 1
7 133 1
7 135 1
7 140 1
7 141 1
7 142 1
7 143 1
7 144 1
7 146 1
7 149 1
7 150 1
7 152 1
7 154 1
7 155 1
7 158 1
7 161 1
7 162 1
7 167 1
7 168 1
7 171 1
7 173 1
7 175 1
7 177 1
7 178 1
7 180 1
7 182 1
7 185 1
7 186 1
7 187 1
7 188 1
7 189 1
7 191 1
7 192 1
7 193 1
7 194 1
7 196 1
7 197 1
7 198 1
7 199 1
8 9 1
8 12 1
8 15 1
8 16 1
8 18 1
8 19 1
8 24 1
8 25 1
8 26 1
8 29 1
8 32 1
8 33 1
8 34 1
8 39 1
8 41 1
8 43 1
8 44 1
8 45 1
8 47 1
8 50 1
8 51 1
8 53 1
8 54 1
8 55 1
8 57 1
8 65 1
8 66 1
8 67 1
8 68 1
8 69 1
8 70 1
8 72 1
8 75 1
8 80 1
8 84 1
8 89 1
8 93 1
8 96 1
8 97 1
8 98 1
8 103 1
8 106 1
8 111 1
8 112 1
8 113 1
8 114 1
8 115 1
8 116 1
8 117 1
8 118 1
8 121 1
8 122 1
8 123 1
8 124 1
8 125 1
8 126 1
8 130 1
8 133 1
8 134 1
8 136 1
8 138 1
8 142 1
8 143 1
8 144 1
8 146 1
8 147 1
8 149 1
8 151 1
8 156 1
8 157 1
8 158 1
8 162 1
8 164 1
8 170 1
8 172 1
8 176 1
8 177 1
8 179 1
8 180 1
8 182 1
8 183 1
8 184 1
8 185 1
8 186 1
8 187 1
8 188 1
8 189 1
8 190 1
8 193 1
8 194 1
8 195 1
8 197 1
8 198 1
8 200 1
9 10 1
9 11 1
9 17 1
9 18 1
9 19 1
9 20 1
9 24 1
9 25 1
9 31 1
9 33 1
9 36 1
9 38 1
9 39 1
9 40 1
9 42 1
9 44 1
9 45 1
9 47 1
9 48 1
9 49 1
9 50 1
9 51 1
9 52 1
9 53 1
9 55 1
9 58 1
9 59 1
9 62 1
9 64 1
9 68 1
9 71 1
9 72 1
9 73 1
9 74 1
9 77 1
9 78 1
9 81 1
9 82 1
9 85 1
9 87 1
9 90 1
9 94 1
9 95 1
9 96 1
9 98 1
9 100 1
9 101 1
9 102 1
9 104 1
9 105 1
9 106 1
9 109 1
9 110 1
9 113 1
9 115 1
9 116 1
9 117 1
9 119 1
9 120 1
9 122 1
9 129 1
9 132 1
9 135 1
9 139 1
9 142 1
9 147 1
9 149 1
9 150 1
9 153 1
9 154 1
9 155 1
9 161 1
9 166 1
9 168 1
9 169 1
9 172 1
9 174 1
9 176 1
9 180 1
9 181 1
9 182 1
9 183 1
9 184 1
9 186 1
9 187 1
9 188 1
9 195 1
9 197 1
10 11 1
10 12 1
10 13 1
10 15 1
10 16 1
10 17 1
10 18 1
10 19 1
10 20 1
10 21 1
10 23 1
10 25 1
10 26 1
10 27 1
10 28 1
10 29 1
10 30 1
10 33 1
10 34 1
10 42 1
10 44 1
10 53 1
10 56 1
10 57 1
10 58 1
10 59 1
10 62 1
10 64 1
10 65 1
10 72 1
10 74 1
10 75 1
10 77 1
10 80 1
10 82 1
10 84 1
10 85 1
10 87 1
10 93 1
10 96 1
10 97 1
10 98 1
10 102 1
10 105 1
10 110 1
10 113 1
10 114 1
10 116 1
10 117 1
10 119 1
10 121 1
10 122 1
10 123 1
10 127 1
10 129 1
10 130 1
10 132 1
10 138 1
10 140 1
10 143 1
10 145 1
10 147 1
10 149 1
10 150 1
10 154 1
10 162 1
10 163 1
10 164 1
10 165 1
10 171 1
10 172 1
10 178 1
10 183 1
10 184 1
10 189 1
10 190 1
10 192 1
10 193 1
10 194 1
10 195 1
10 196 1
10 199 1
11 12 1
11 13 1
11 14 1
11 16 1
11 17 1
11 19 1
11 20 1
11 22 1
11 26 1
11 27 1
11 29 1
11 30 1
11 33 1
11 34 1
11 37 1
11 38 1
11 41 1
11 42 1
11 43 1
11 45 1
11 46 1
11 47 1
11 48 1
11 49 1
11 57 1
11 59 1
11 61 1
11 63 1
11 64 1
11 65 1
11 73 1
11 75 1
11 78 1
11 79 1
11 80 1
11 82 1
11 83 1
11 85 1
11 88 1
11 89 1
11 92 1
11 94 1
11 95 1
11 96 1
11 98 1
11 99 1
11 100 1
11 101 1
11 103 1
11 104 1
11 107 1
11 108 1
11 110 1
11 111 1
11 115 1
11 117 1
11 118 1
11 119 1
11 120 1
11 121 1
11 122 1
11 123 1
11 124 1
11 125 1
11 126 1
11 130 1
11 133 1
11 136 1
11 139 1
11 140 1
11 145 1
11 147 1
11 151 1
11 152 1
11 153 1
11 156 1
11 157 1
11 159 1
11 160 1
11 166 1
11 168 1
11 170 1
11 175 1
11 176 1
11 179 1
11 180 1
11 181 1
11 183 1
11 186 1
11 187 1
11 188 1
11 189 1
11 190 1
11 191 1
11 194 1
11 195 1
11 197 1
11 198 1
12 14 1
12 15 1
12 18 1
12 20 1
12 21 1
12 22 1
12 23 1
12 24 1
12 25 1
12 27 1
12 31 1
12 33 1
12 34 1
12 35 1
12 38 1
12 41 1
12 42 1
12 43 1
12 45 1
12 46 1
12 48 1
12 50 1
12 60 1
12 62 1
12 65 1
12 66 1
12 68 1
12 70 1
12 72 1
12 75 1
12 76 1
12 82 1
12 86 1
12 87 1
12 88 1
12 89 1
12 90 1
12 93 1
12 94 1
12 96 1
12 98 1
12 100 1
12 102 1
12 108 1
12 110 1
12 111 1
12 119 1
12 122 1
12 123 1
12 124 1
12 125 1
12 126 1
12 128 1
12 132 1
12 133 1
12 134 1
12 135 1
12 136 1
12 137 1
12 138 1
12 140 1
12 141 1
12 143 1
12 144 1
12 147 1
12 148 1
12 149 1
12 150 1
12 153 1
12 154 1
12 155 1
12 156 1
12 158 1
12 159 1
12 162 1
12 165 1
12 167 1
12 169 1
12 173 1
12 178 1
12 183 1
12 185 1
12 186 1
12 188 1
12 191 1
12 192 1
12 194 1
12 195 1
12 196 1
12 197 1
12 198 1
12 199 1
12 200 1
13 15 1
13 17 1
13 19 1
13 20 1
13 23 1
13 24 1
13 25 1
13 27 1
13 28 1
13 30 1
13 32 1
13 33 1
13 34 1
13 35 1
13 36 1
13 39 1
13 42 1
13 44 1
13 47 1
13 50 1
13 51 1
13 52 1
13 54 1
13 58 1
13 59 1
13 62 1
13 63 1
13 65 1
13 71 1
13 73 1
13 74 1
13 75 1
13 76 1
13 77 1
13 78 1
13 79 1
13 80 1
13 81 1
13 88 1
13 89 1
13 92 1
13 93 1
13 94 1
13 96 1
13 97 1
13 98 1
13 101 1
13 103 1
13 104 1
13 105 1
13 106 1
13 108 1
13 109 1
13 114 1
13 115 1
13 116 1
13 118 1
13 119 1
13 120 1
13 121 1
13 122 1
13 126 1
13 129 1
13 130 1
13 133 1
13 135 1
13 136 1
13 138 1
13 139 1
13 140 1
13 142 1
13 147 1
13 149 1
13 151 1
13 152 1
13 153 1
13 154 1
13 160 1
13 165 1
13 170 1
13 173 1
13 174 1
13 175 1
13 180 1
13 181 1
13 184 1
13 185 1
13 188 1
13 190 1
13 192 1
13 193 1
13 194 1
13 196 1
13 197 1
13 198 1
13 200 1
14 16 1
14 17 1
14 21 1
14 22 1
14 23 1
14 24 1
14 26 1
14 27 1
14 28 1
14 29 1
14 31 1
14 32 1
14 35 1
14 36 1
14 37 1
14 38 1
14 39 1
14 40 1
14 42 1
14 46 1
14 47 1
14 48 1
14 51 1
14 53 1
14 55 1
14 60 1
14 61 1
14 62 1
14 64 1
14 65 1
14 66 1
14 71 1
14 72 1
14 73 1
14 75 1
14 79 1
14 82 1
14 86 1
14 87 1
14 89 1
14 90 1
14 92 1
14 94 1
14 96 1
14 97 1
14 98 1
14 101 1
14 105 1
14 108 1
14 109 1
14 111 1
14 112 1
14 114 1
14 115 1
14 116 1
14 119 1
14 123 1
14 125 1
14 127 1
14 129 1
14 135 1
14 137 1
14 138 1
14 140 1
14 144 1
14 145 1
14 147 1
14 148 1
14 150 1
14 154 1
14 155 1
14 156 1
14 157 1
14 160 1
14 161 1
14 166 1
14 172 1
14 173 1
14 174 1
14 175 1
14 177 1
14 179 1
14 182 1
14 184 1
14 190 1
14 193 1
14 195 1
14 196 1
14 197 1
14 199 1
14 200 1
15 19 1
15 25 1
15 30 1
15 35 1
15 36 1
15 39 1
15 40 1
15 41 1
15 42 1
15 45 1
15 47 1
15 48 1
15 51 1
15 52 1
15 54 1
15 55 1
15 56 1
15 60 1
15 62 1
15 64 1
15 66 1
15 68 1
15 70 1
15 71 1
15 74 1
15 75 1
15 77 1
15 78 1
15 81 1
15 84 1
15 88 1
15 89 1
15 90 1
15 91 1
15 93 1
15 94 1
15 95 1
15 96 1
15 100 1
15 101 1
15 103 1
15 105 1
15 109 1
15 111 1
15 112 1
15 114 1
15 117 1
15 118 1
15 119 1
15 121 1
15 123 1
15 124 1
15 126 1
15 130 1
15 132 1
15 133 1
15 134 1
15 137 1
15 139 1
15 140 1
15 141 1
15 142 1
15 144 1
15 145 1
15 146 1
15 147 1
15 148 1
15 149 1
15 151 1
15 152 1
15 153 1
15 157 1
15 162 1
15 163 1
15 165 1
15 167 1
15 168 1
15 171 1
15 172 1
15 176 1
15 178 1
15 180 1
15 181 1
15 182 1
15 184 1
15 187 1
15 188 1
15 191 1
15 192 1
15 195 1
15 198 1
15 199 1
16 18 1
16 19 1
16 20 1
16 21 1
16 26 1
16 27 1
16 33 1
16 37 1
16 38 1
16 39 1
16 42 1
16 43 1
16 46 1
16 50 1
16 57 1
16 60 1
16 61 1
16 62 1
16 65 1
16 66 1
16 69 1
16 70 1
16 71 1
16 77 1
16 78 1
16 79 1
16 80 1
16 82 1
16 84 1
16 87 1
16 89 1
16 90 1
16 91 1
16 92 1
16 94 1
16 95 1
16 97 1
16 98 1
16 99 1
16 100 1
16 101 1
16 102 1
16 103 1
16 104 1
16 105 1
16 106 1
16 108 1
16 110 1
16 111 1
16 112 1
16 113 1
16 114 1
16 117 1
16 118 1
16 121 1
16 127 1
16 128 1
16 130 1
16 131 1
16 133 1
16 135 1
16 136 1
16 137 1
16 138 1
16 139 1
16 140 1
16 144 1
16 146 1
16 148 1
16 149 1
16 150 1
16 157 1
16 161 1
16 162 1
16 164 1
16 165 1
16 166 1
16 167 1
16 168 1
16 169 1
16 170 1
16 172 1
16 173 1
16 174 1
16 177 1
16 178 1
16 179 1
16 180 1
16 182 1
16 187 1
16 190 1
16 192 1
16 193 1
16 194 1
16 195 1
16 197 1
16 198 1
16 200 1
17 18 1
17 19 1
17 21 1
17 23 1
17 24 1
17 25 1
17 26 1
17 29 1
17 30 1
17 33 1
17 34 1
17 35 1
17 36 1
17 38 1
17 40 1
17 41 1
17 43 1
17 44 1
17 45 1
17 47 1
17 49 1
17 51 1
17 52 1
17 53 1
17 55 1
17 56 1
17 58 1
17 59 1
17 60 1
17 61 1
17 62 1
17 66 1
17 67 1
17 70 1
17 72 1
17 74 1
17 77 1
17 80 1
17 81 1
17 84 1
17 85 1
17 86 1
17 89 1
17 91 1
17 92 1
17 94 1
17 96 1
17 102 1
17 104 1
17 105 1
17 107 1
17 109 1
17 112 1
17 113 1
17 115 1
17 119 1
17 121 1
17 122 1
17 123 1
17 125 1
17 126 1
17 127 1
17 128 1
17 129 1
17 130 1
17 131 1
17 132 1
17 133 1
17 139 1
17 142 1
17 143 1
17 144 1
17 147 1
17 151 1
17 153 1
17 154 1
17 157 1
17 158 1
17 159 1
17 160 1
17 161 1
17 166 1
17 169 1
17 170 1
17 171 1
17 172 1
17 174 1
17 179 1
17 182 1
17 183 1
17 187 1
17 188 1
17 193 1
17 196 1
17 199 1
17 200 1
18 19 1
18 22 1
18 23 1
18 24 1
18 25 1
18 27 1
18 32 1
18 35 1
18 36 1
18 41 1
18 44 1
18 46 1
18 47 1
18 48 1
18 49 1
18 51 1
18 53 1
18 54 1
18 56 1
18 57 1
18 58 1
18 59 1
18 61 1
18 64 1
18 65 1
18 67 1
18 69 1
18 71 1
18 72 1
18 78 1
18 79 1
18 81 1
18 82 1
18 83 1
18 84 1
18 85 1
18 88 1
18 90 1
18 91 1
18 100 1
18 101 1
18 102 1
18 103 1
18 108 1
18 109 1
18 111 1
18 112 1
18 114 1
18 115 1
18 116 1
18 117 1
18 118 1
18 119 1
18 120 1
18 121 1
18 122 1
18 127 1
18 130 1
18 131 1
18 132 1
18 134 1
18 142 1
18 143 1
18 145 1
18 146 1
18 147 1
18 152 1
18 155 1
18 158 1
18 162 1
18 164 1
18 165 1
18 168 1
18 169 1
18 171 1
18 173 1
18 174 1
18 175 1
18 177 1
18 178 1
18 181 1
18 183 1
18 187 1
18 188 1
18 190 1
18 191 1
18 192 1
18 193 1
18 200 1
19 20 1
19 21 1
19 22 1
19 25 1
19 28 1
19 30 1
19 33 1
19 35 1
19 39 1
19 40 1
19 45 1
19 48 1
19 49 1
19 50 1
19 51 1
19 52 1
19 55 1
19 57 1
19 59 1
19 60 1
19 61 1
19 62 1
19 63 1
19 64 1
19 66 1
19 67 1
19 71 1
19 73 1
19 75 1
19 76 1
19 79 1
19 80 1
19 82 1
19 89 1
19 92 1
19 94 1
19 95 1
19 97 1
19 99 1
19 100 1
19 102 1
19 103 1
19 104 1
19 105 1
19 106 1
19 107 1
19 109 1
19 110 1
19 112 1
19 113 1
19 114 1
19 115 1
19 120 1
19 122 1
19 124 1
19 126 1
19 127 1
19 128 1
19 129 1
19 130 1
19 131 1
19 135 1
19 137 1
19 139 1
19 141 1
19 143 1
19 144 1
19 145 1
19 146 1
19 147 1
19 150 1
19 151 1
19 153 1
19 157 1
19 162 1
19 163 1
19 164 1
19 165 1
19 167 1
19 169 1
19 173 1
19 177 1
19 179 1
19 181 1
19 184 1
19 189 1
19 190 1
19 191 1
19 192 1
19 193 1
19 194 1
19 195 1
19 197 1
19 200 1
20 23 1
20 24 1
20 25 1
20 27 1
20 28 1
20 30 1
20 31 1
20 32 1
20 36 1
20 37 1
20 38 1
20 39 1
20 41 1
20 42 1
20 44 1
20 45 1
20 46 1
20 47 1
20 48 1
20 51 1
20 52 1
20 55 1
20 56 1
20 57 1
20 59 1
20 61 1
20 64 1
20 65 1
20 67 1
20 68 1
20 71 1
20 75 1
20 76 1
20 77 1
20 79 1
20 80 1
20 81 1
20 82 1
20 83 1
20 85 1
20 86 1
20 88 1
20 89 1
20 90 1
20 91 1
20 92 1
20 93 1
20 95 1
20 96 1
20 98 1
20 100 1
20 101 1
20 102 1
20 104 1
20 105 1
20 106 1
20 107 1
20 115 1
20 117 1
20 120 1
20 122 1
20 125 1
20 126 1
20 128 1
20 130 1
20 131 1
20 132 1
20 133 1
20 134 1
20 135 1
20 136 1
20 137 1
20 138 1
20 141 1
20 143 1
20 146 1
20 148 1
20 150 1
20 151 1
20 153 1
20 154 1
20 156 1
20 159 1
20 161 1
20 162 1
20 163 1
20 167 1
20 169 1
20 170 1
20 172 1
20 174 1
20 177 1
20 178 1
20 180 1
20 182 1
20 183 1
20 185 1
20 186 1
20 187 1
20 188 1
20 189 1
20 191 1
20 192 1
20 193 1
20 194 1
20 195 1
21 22 1
21 23 1
21 24 1
21 26 1
21 27 1
21 29 1
21 30 1
21 31 1
21 33 1
21 34 1
21 36 1
21 38 1
21 44 1
21 45 1
21 47 1
21 49 1
21 51 1
21 52 1
21 53 1
21 55 1
21 56 1
21 57 1
21 58 1
21 59 1
21 60 1
21 61 1
21 62 1
21 64 1
21 65 1
21 66 1
21 70 1
21 72 1
21 73 1
21 75 1
21 78 1
21 80 1
21 86 1
21 87 1
21 88 1
21 91 1
21 94 1
21 95 1
21 96 1
21 98 1
21 100 1
21 102 1
21 103 1
21 106 1
21 107 1
21 109 1
21 111 1
21 112 1
21 113 1
21 115 1
21 116 1
21 119 1
21 121 1
21 125 1
21 126 1
21 128 1
21 129 1
21 133 1
21 134 1
21 135 1
21 136 1
21 137 1
21 139 1
21 140 1
21 144 1
21 145 1
21 146 1
21 148 1
21 152 1
21 155 1
21 159 1
21 160 1
21 161 1
21 162 1
21 163 1
21 167 1
21 171 1
21 181 1
21 184 1
21 188 1
21 193 1
21 196 1
21 197 1
22 25 1
22 26 1
22 31 1
22 34 1
22 35 1
22 36 1
22 37 1
22 38 1
22 39 1
22 40 1
22 42 1
22 45 1
22 46 1
22 48 1
22 52 1
22 55 1
22 59 1
22 63 1
22 65 1
22 68 1
22 72 1
22 75 1
22 76 1
22 79 1
22 84 1
22 85 1
22 90 1
22 92 1
22 93 1
22 99 1
22 100 1
22 102 1
22 103 1
22 105 1
22 107 1
22 108 1
22 109 1
22 110 1
22 111 1
22 112 1
22 114 1
22 116 1
22 117 1
22 118 1
22 119 1
22 122 1
22 123 1
22 124 1
22 126 1
22 127 1
22 130 1
22 132 1
22 134 1
22 136 1
22 139 1
22 140 1
22 142 1
22 144 1
22 145 1
22 146 1
22 147 1
22 149 1
22 150 1
22 153 1
22 155 1
22 159 1
22 162 1
22 164 1
22 165 1
22 167 1
22 170 1
22 171 1
22 172 1
22 174 1
22 176 1
22 177 1
22 179 1
22 180 1
22 183 1
22 184 1
22 185 1
22 188 1
22 191 1
22 193 1
22 195 1
22 196 1
22 198 1
23 24 1
23 27 1
23 28 1
23 29 1
23 30 1
23 34 1
23 35 1
23 41 1
23 45 1
23 47 1
23 55 1
23 60 1
23 62 1
23 64 1
23 65 1
23 67 1
23 68 1
23 70 1
23 71 1
23 72 1
23 73 1
23 74 1
23 75 1
23 78 1
23 82 1
23 84 1
23 88 1
23 89 1
23 92 1
23 93 1
23 96 1
23 98 1
23 105 1
23 106 1
23 107 1
23 112 1
23 113 1
23 114 1
23 115 1
23 116 1
23 120 1
23 123 1
23 125 1
23 126 1
23 128 1
23 129 1
23 136 1
23 140 1
23 141 1
23 143 1
23 145 1
23 146 1
23 150 1
23 152 1
23 153 1
23 156 1
23 157 1
23 158 1
23 159 1
23 160 1
23 161 1
23 162 1
23 165 1
23 170 1
23 171 1
23 172 1
23 173 1
23 176 1
23 177 1
23 178 1
23 179 1
23 180 1
23 181 1
23 184 1
23 186 1
23 187 1
23 190 1
23 194 1
23 196 1
23 197 1
23 198 1
23 199 1
24 26 1
24 27 1
24 29 1
24 32 1
24 34 1
24 36 1
24 37 1
24 39 1
24 40 1
24 41 1
24 43 1
24 46 1
24 47 1
24 51 1
24 52 1
24 53 1
24 55 1
24 58 1
24 59 1
24 61 1
24 62 1
24 64 1
24 67 1
24 71 1
24 80 1
24 81 1
24 86 1
24 87 1
24 88 1
24 91 1
24 93 1
24 94 1
24 95 1
24 96 1
24 101 1
24 102 1
24 105 1
24 110 1
24 111 1
24 114 1
24 115 1
24 121 1
24 124 1
24 128 1
24 130 1
24 131 1
24 132 1
24 133 1
24 134 1
24 135 1
24 137 1
24 139 1
24 140 1
24 141 1
24 142 1
24 146 1
24 147 1
24 148 1
24 149 1
24 150 1
24 153 1
24 156 1
24 157 1
24 159 1
24 160 1
24 163 1
24 164 1
24 167 1
24 168 1
24 170 1
24 171 1
24 176 1
24 177 1
24 184 1
24 185 1
24 186 1
24 187 1
24 188 1
24 189 1
24 193 1
24 194 1
24 196 1
24 197 1
24 199 1
24 200 1
25 29 1
25 30 1
25 32 1
25 33 1
25 34 1
25 35 1
25 36 1
25 37 1
25 39 1
25 42 1
25 43 1
25 44 1
25 45 1
25 48 1
25 49 1
25 52 1
25 53 1
25 55 1
25 56 1
25 58 1
25 59 1
25 60 1
25 61 1
25 63 1
25 64 1
25 65 1
25 66 1
25 67 1
25 68 1
25 69 1
25 71 1
25 81 1
25 92 1
25 93 1
25 94 1
25 95 1
25 96 1
25 97 1
25 99 1
25 100 1
25 101 1
25 102 1
25 105 1
25 107 1
25 113 1
25 114 1
25 115 1
25 116 1
25 118 1
25 123 1
25 124 1
25 125 1
25 132 1
25 134 1
25 135 1
25 136 1
25 138 1
25 139 1
25 141 1
25 144 1
25 146 1
25 148 1
25 152 1
25 158 1
