200 5066
29 123 1
29 129 1
29 130 1
29 135 1
29 144 1
29 145 1
29 146 1
29 153 1
29 155 1
29 168 1
29 172 1
29 175 1
29 182 1
29 183 1
29 184 1
29 189 1
29 191 1
29 198 1
29 200 1
30 32 1
30 34 1
30 38 1
30 39 1
30 49 1
30 57 1
30 59 1
30 63 1
30 68 1
30 69 1
30 70 1
30 75 1
30 78 1
30 80 1
30 81 1
30 82 1
30 88 1
30 98 1
30 100 1
30 102 1
30 107 1
30 109 1
30 110 1
30 121 1
30 123 1
30 124 1
30 126 1
30 129 1
30 131 1
30 134 1
30 140 1
30 146 1
30 151 1
30 152 1
30 153 1
30 155 1
30 157 1
30 159 1
30 176 1
30 179 1
30 181 1
30 192 1
30 196 1
31 34 1
31 37 1
31 38 1
31 40 1
31 42 1
31 43 1
31 46 1
31 49 1
31 51 1
31 55 1
31 56 1
31 66 1
31 67 1
31 69 1
31 74 1
31 76 1
31 79 1
31 80 1
31 84 1
31 87 1
31 91 1
31 97 1
31 100 1
31 108 1
31 113 1
31 122 1
31 124 1
31 129 1
31 131 1
31 132 1
31 133 1
31 136 1
31 141 1
31 142 1
31 143 1
31 149 1
31 150 1
31 154 1
31 156 1
31 166 1
31 167 1
31 177 1
31 179 1
31 180 1
31 182 1
31 186 1
31 191 1
31 193 1
31 196 1
32 39 1
32 47 1
32 51 1
32 52 1
32 60 1
32 61 1
32 66 1
32 68 1
32 70 1
32 72 1
32 77 1
32 88 1
32 89 1
32 91 1
32 97 1
32 102 1
32 105 1
32 106 1
32 117 1
32 119 1
32 133 1
32 134 1
32 136 1
32 143 1
32 149 1
32 150 1
32 154 1
32 157 1
32 158 1
32 164 1
32 168 1
32 173 1
32 184 1
32 200 1
33 37 1
33 38 1
33 41 1
33 44 1
33 55 1
33 63 1
33 64 1
33 65 1
33 67 1
33 69 1
33 70 1
33 72 1
33 77 1
33 80 1
33 81 1
33 85 1
33 87 1
33 94 1
33 96 1
33 100 1
33 103 1
33 105 1
33 112 1
33 113 1
33 117 1
33 124 1
33 125 1
33 127 1
33 128 1
33 137 1
33 144 1
33 146 1
33 152 1
33 154 1
33 162 1
33 163 1
33 164 1
33 166 1
33 168 1
33 170 1
33 172 1
33 176 1
33 181 1
33 182 1
33 183 1
33 185 1
33 186 1
33 190 1
33 197 1
33 198 1
33 199 1
33 200 1
34 40 1
34 47 1
34 49 1
34 52 1
34 62 1
34 65 1
34 67 1
34 68 1
34 70 1
34 77 1
34 80 1
34 94 1
34 95 1
34 98 1
34 102 1
34 103 1
34 104 1
34 106 1
34 108 1
34 117 1
34 121 1
34 122 1
34 136 1
34 140 1
34 145 1
34 151 1
34 153 1
34 161 1
34 163 1
34 166 1
34 186 1
34 189 1
34 190 1
34 197 1
35 36 1
35 42 1
35 48 1
35 52 1
35 56 1
35 62 1
35 63 1
35 73 1
35 78 1
35 80 1
35 84 1
35 87 1
35 88 1
35 89 1
35 92 1
35 94 1
35 97 1
35 99 1
35 107 1
35 110 1
35 115 1
35 116 1
35 118 1
35 127 1
35 128 1
35 133 1
35 134 1
35 153 1
35 154 1
35 156 1
35 157 1
35 161 1
35 162 1
35 165 1
35 167 1
35 168 1
35 169 1
35 171 1
35 174 1
35 178 1
35 185 1
35 197 1
36 42 1
36 47 1
36 50 1
36 52 1
36 55 1
36 60 1
36 62 1
36 64 1
36 65 1
36 66 1
36 67 1
36 68 1
36 83 1
36 87 1
36 93 1
36 97 1
36 99 1
36 102 1
36 104 1
36 106 1
36 111 1
36 123 1
36 136 1
36 137 1
36 141 1
36 146 1
36 150 1
36 151 1
36 161 1
36 165 1
36 170 1
36 176 1
36 177 1
36 184 1
36 188 1
36 189 1
36 192 1
37 38 1
37 39 1
37 43 1
37 48 1
37 55 1
37 63 1
37 65 1
37 71 1
37 72 1
37 73 1
37 74 1
37 77 1
37 80 1
37 81 1
37 83 1
37 88 1
37 95 1
37 96 1
37 103 1
37 104 1
37 109 1
37 110 1
37 112 1
37 113 1
37 114 1
37 116 1
37 123 1
37 133 1
37 134 1
37 139 1
37 145 1
37 149 1
37 153 1
37 157 1
37 168 1
37 169 1
37 173 1
37 176 1
37 178 1
37 180 1
37 194 1
37 196 1
37 197 1
37 199 1
38 47 1
38 48 1
38 52 1
38 56 1
38 66 1
38 74 1
38 75 1
38 76 1
38 79 1
38 80 1
38 81 1
38 82 1
38 84 1
38 88 1
38 93 1
38 94 1
38 96 1
38 97 1
38 100 1
38 102 1
38 105 1
38 106 1
38 111 1
38 112 1
38 114 1
38 118 1
38 119 1
38 120 1
38 123 1
38 124 1
38 126 1
38 131 1
38 135 1
38 150 1
38 160 1
38 167 1
38 168 1
38 169 1
38 175 1
38 183 1
38 184 1
38 193 1
38 196 1
39 42 1
39 43 1
39 45 1
39 46 1
39 58 1
39 65 1
39 66 1
39 69 1
39 71 1
39 75 1
39 78 1
39 84 1
39 97 1
39 98 1
39 100 1
39 101 1
39 105 1
39 107 1
39 110 1
39 115 1
39 116 1
39 117 1
39 119 1
39 121 1
39 124 1
39 128 1
39 130 1
39 132 1
39 140 1
39 152 1
39 153 1
39 157 1
39 158 1
39 161 1
39 165 1
39 171 1
39 172 1
39 173 1
39 176 1
39 177 1
39 182 1
39 193 1
39 198 1
40 41 1
40 45 1
40 49 1
40 53 1
40 54 1
40 57 1
40 64 1
40 68 1
40 86 1
40 89 1
40 95 1
40 111 1
40 113 1
40 121 1
40 123 1
40 124 1
40 125 1
40 126 1
40 128 1
40 132 1
40 133 1
40 134 1
40 136 1
40 142 1
40 146 1
40 149 1
40 152 1
40 155 1
40 156 1
40 164 1
40 168 1
40 171 1
40 176 1
40 179 1
40 180 1
40 182 1
40 184 1
40 185 1
40 187 1
40 189 1
40 191 1
40 193 1
40 197 1
40 200 1
41 42 1
41 43 1
41 57 1
41 59 1
41 62 1
41 65 1
41 69 1
41 73 1
41 75 1
41 76 1
41 77 1
41 84 1
41 85 1
41 86 1
41 92 1
41 95 1
41 96 1
41 97 1
41 101 1
41 106 1
41 112 1
41 114 1
41 117 1
41 119 1
41 123 1
41 131 1
41 134 1
41 139 1
41 141 1
41 148 1
41 150 1
41 152 1
41 153 1
41 154 1
41 157 1
41 159 1
41 160 1
41 162 1
41 165 1
41 169 1
41 170 1
41 171 1
41 174 1
41 178 1
41 181 1
41 185 1
41 187 1
41 190 1
41 194 1
41 200 1
42 43 1
42 45 1
42 47 1
42 54 1
42 57 1
42 58 1
42 64 1
42 65 1
42 66 1
42 68 1
42 69 1
42 71 1
42 75 1
42 79 1
42 81 1
42 84 1
42 86 1
42 90 1
42 91 1
42 102 1
42 110 1
42 111 1
42 113 1
42 118 1
42 123 1
42 130 1
42 135 1
42 141 1
42 145 1
42 146 1
42 154 1
42 164 1
42 171 1
42 176 1
42 180 1
42 191 1
42 193 1
42 196 1
43 44 1
43 51 1
43 65 1
43 70 1
43 72 1
43 73 1
43 85 1
43 88 1
43 89 1
43 90 1
43 91 1
43 95 1
43 106 1
43 109 1
43 111 1
43 113 1
43 114 1
43 118 1
43 119 1
43 121 1
43 126 1
43 130 1
43 131 1
43 135 1
43 137 1
43 140 1
43 146 1
43 153 1
43 159 1
43 160 1
43 164 1
43 167 1
43 169 1
43 172 1
43 173 1
43 175 1
43 178 1
43 184 1
43 189 1
43 190 1
43 193 1
44 46 1
44 54 1
44 56 1
44 60 1
44 61 1
44 64 1
44 65 1
44 67 1
44 70 1
44 71 1
44 72 1
44 73 1
44 76 1
44 79 1
44 83 1
44 100 1
44 108 1
44 114 1
44 118 1
44 120 1
44 121 1
44 125 1
44 132 1
44 134 1
44 138 1
44 141 1
44 142 1
44 148 1
44 150 1
44 151 1
44 156 1
44 162 1
44 166 1
44 191 1
44 193 1
45 46 1
45 47 1
45 48 1
45 56 1
45 58 1
45 62 1
45 63 1
45 67 1
45 81 1
45 82 1
45 85 1
45 90 1
45 93 1
45 97 1
45 113 1
45 116 1
45 117 1
45 121 1
45 122 1
45 129 1
45 133 1
45 134 1
45 141 1
45 146 1
45 149 1
45 152 1
45 153 1
45 159 1
45 164 1
45 165 1
45 166 1
45 172 1
45 181 1
45 183 1
45 190 1
45 198 1
46 47 1
46 52 1
46 53 1
46 63 1
46 68 1
46 70 1
46 74 1
46 76 1
46 78 1
46 84 1
46 89 1
46 92 1
46 97 1
46 112 1
46 113 1
46 114 1
46 116 1
46 126 1
46 131 1
46 139 1
46 143 1
46 145 1
46 153 1
46 154 1
46 155 1
46 156 1
46 159 1
46 166 1
46 176 1
46 179 1
46 182 1
46 186 1
46 193 1
46 198 1
46 200 1
47 48 1
47 50 1
47 65 1
47 66 1
47 70 1
47 76 1
47 80 1
47 81 1
47 82 1
47 83 1
47 85 1
47 86 1
47 87 1
47 91 1
47 113 1
47 118 1
47 119 1
47 124 1
47 126 1
47 127 1
47 129 1
47 131 1
47 133 1
47 134 1
47 148 1
47 153 1
47 156 1
47 157 1
47 161 1
47 162 1
47 165 1
47 169 1
47 171 1
47 179 1
47 181 1
47 186 1
47 196 1
48 49 1
48 56 1
48 57 1
48 61 1
48 67 1
48 68 1
48 69 1
48 76 1
48 84 1
48 85 1
48 88 1
48 91 1
48 93 1
48 94 1
48 95 1
48 96 1
48 98 1
48 106 1
48 110 1
48 118 1
48 123 1
48 125 1
48 126 1
48 133 1
48 136 1
48 141 1
48 150 1
48 154 1
48 156 1
48 157 1
48 161 1
48 164 1
48 166 1
48 172 1
48 174 1
48 177 1
48 181 1
48 183 1
48 189 1
48 195 1
49 56 1
49 60 1
49 61 1
49 63 1
49 68 1
49 72 1
49 74 1
49 75 1
49 79 1
49 82 1
49 83 1
49 89 1
49 92 1
49 93 1
49 96 1
49 108 1
49 112 1
49 117 1
49 123 1
49 124 1
49 125 1
49 127 1
49 129 1
49 134 1
49 142 1
49 145 1
49 148 1
49 149 1
49 151 1
49 160 1
49 165 1
49 166 1
49 170 1
49 172 1
49 176 1
49 179 1
49 187 1
49 194 1
49 200 1
50 56 1
50 57 1
50 59 1
50 60 1
50 61 1
50 68 1
50 72 1
50 74 1
50 75 1
50 88 1
50 90 1
50 92 1
50 93 1
50 99 1
50 103 1
50 109 1
50 118 1
50 124 1
50 131 1
50 133 1
50 136 1
50 139 1
50 140 1
50 145 1
50 146 1
50 147 1
50 148 1
50 153 1
50 154 1
50 156 1
50 157 1
50 161 1
50 163 1
50 167 1
50 173 1
50 177 1
50 185 1
50 187 1
50 191 1
50 195 1
50 197 1
50 199 1
50 200 1
51 53 1
51 54 1
51 55 1
51 57 1
51 58 1
51 64 1
51 65 1
51 66 1
51 68 1
51 72 1
51 76 1
51 77 1
51 79 1
51 81 1
51 87 1
51 91 1
51 99 1
51 100 1
51 102 1
51 111 1
51 112 1
51 114 1
51 115 1
51 119 1
51 121 1
51 123 1
51 128 1
51 134 1
51 137 1
51 143 1
51 145 1
51 152 1
51 168 1
51 173 1
51 176 1
51 177 1
51 180 1
51 181 1
51 185 1
51 189 1
51 190 1
51 196 1
51 197 1
51 198 1
52 54 1
52 62 1
52 68 1
52 69 1
52 70 1
52 71 1
52 77 1
52 82 1
52 87 1
52 99 1
52 100 1
52 112 1
52 116 1
52 117 1
52 124 1
52 127 1
52 128 1
52 130 1
52 131 1
52 134 1
52 138 1
52 139 1
52 142 1
52 144 1
52 145 1
52 146 1
52 147 1
52 151 1
52 152 1
52 155 1
52 156 1
52 157 1
52 160 1
52 161 1
52 163 1
52 168 1
52 184 1
52 186 1
52 187 1
52 189 1
52 196 1
53 54 1
53 62 1
53 66 1
53 71 1
53 74 1
53 75 1
53 84 1
53 85 1
53 86 1
53 91 1
53 94 1
53 96 1
53 99 1
53 100 1
53 102 1
53 103 1
53 104 1
53 106 1
53 113 1
53 117 1
53 118 1
53 123 1
53 127 1
53 128 1
53 130 1
53 133 1
53 134 1
53 135 1
53 144 1
53 145 1
53 148 1
53 152 1
53 155 1
53 159 1
53 161 1
53 165 1
53 168 1
53 169 1
53 177 1
53 180 1
53 189 1
