125 3891
23 113 1
23 115 1
23 116 1
23 119 1
23 122 1
23 123 1
23 125 1
24 25 1
24 26 1
24 28 1
24 29 1
24 33 1
24 34 1
24 35 1
24 38 1
24 41 1
24 42 1
24 43 1
24 44 1
24 45 1
24 47 1
24 48 1
24 49 1
24 50 1
24 51 1
24 54 1
24 55 1
24 56 1
24 58 1
24 62 1
24 63 1
24 66 1
24 67 1
24 68 1
24 69 1
24 70 1
24 72 1
24 74 1
24 76 1
24 78 1
24 79 1
24 80 1
24 82 1
24 87 1
24 88 1
24 91 1
24 93 1
24 95 1
24 96 1
24 98 1
24 99 1
24 100 1
24 101 1
24 102 1
24 104 1
24 105 1
24 106 1
24 109 1
24 110 1
24 111 1
24 113 1
24 114 1
24 116 1
24 118 1
24 119 1
24 123 1
24 125 1
25 26 1
25 27 1
25 29 1
25 30 1
25 31 1
25 32 1
25 34 1
25 35 1
25 37 1
25 39 1
25 40 1
25 42 1
25 43 1
25 44 1
25 46 1
25 48 1
25 49 1
25 52 1
25 53 1
25 55 1
25 60 1
25 61 1
25 64 1
25 65 1
25 67 1
25 73 1
25 79 1
25 81 1
25 84 1
25 85 1
25 86 1
25 89 1
25 93 1
25 95 1
25 99 1
25 103 1
25 104 1
25 105 1
25 106 1
25 108 1
25 110 1
25 118 1
25 119 1
25 121 1
25 124 1
25 125 1
26 28 1
26 30 1
26 33 1
26 34 1
26 36 1
26 38 1
26 40 1
26 41 1
26 42 1
26 43 1
26 44 1
26 45 1
26 46 1
26 47 1
26 48 1
26 50 1
26 52 1
26 53 1
26 54 1
26 55 1
26 57 1
26 58 1
26 59 1
26 60 1
26 61 1
26 62 1
26 63 1
26 64 1
26 66 1
26 68 1
26 69 1
26 70 1
26 76 1
26 78 1
26 83 1
26 85 1
26 86 1
26 87 1
26 88 1
26 90 1
26 94 1
26 95 1
26 97 1
26 99 1
26 100 1
26 101 1
26 103 1
26 105 1
26 108 1
26 109 1
26 113 1
26 114 1
26 119 1
26 121 1
26 122 1
26 123 1
26 125 1
27 29 1
27 30 1
27 33 1
27 35 1
27 39 1
27 40 1
27 45 1
27 47 1
27 51 1
27 52 1
27 54 1
27 59 1
27 63 1
27 66 1
27 69 1
27 71 1
27 72 1
27 73 1
27 75 1
27 76 1
27 78 1
27 79 1
27 80 1
27 83 1
27 84 1
27 87 1
27 89 1
27 92 1
27 95 1
27 96 1
27 98 1
27 99 1
27 103 1
27 104 1
27 107 1
27 109 1
27 113 1
27 114 1
27 115 1
27 116 1
27 118 1
27 121 1
27 122 1
28 29 1
28 30 1
28 32 1
28 33 1
28 34 1
28 36 1
28 38 1
28 39 1
28 42 1
28 44 1
28 45 1
28 47 1
28 50 1
28 52 1
28 54 1
28 55 1
28 56 1
28 57 1
28 58 1
28 59 1
28 65 1
28 66 1
28 67 1
28 69 1
28 70 1
28 71 1
28 72 1
28 74 1
28 75 1
28 79 1
28 81 1
28 83 1
28 86 1
28 87 1
28 88 1
28 89 1
28 90 1
28 92 1
28 94 1
28 95 1
28 97 1
28 98 1
28 101 1
28 102 1
28 104 1
28 105 1
28 106 1
28 112 1
28 114 1
28 115 1
28 117 1
28 118 1
28 119 1
28 120 1
28 121 1
28 123 1
28 125 1
29 31 1
29 32 1
29 33 1
29 38 1
29 40 1
29 44 1
29 46 1
29 47 1
29 52 1
29 55 1
29 57 1
29 58 1
29 59 1
29 60 1
29 62 1
29 63 1
29 66 1
29 69 1
29 70 1
29 74 1
29 76 1
29 78 1
29 79 1
29 84 1
29 88 1
29 91 1
29 92 1
29 93 1
29 94 1
29 95 1
29 96 1
29 99 1
29 101 1
29 114 1
29 115 1
29 116 1
29 118 1
29 119 1
29 122 1
29 124 1
30 35 1
30 36 1
30 37 1
30 38 1
30 41 1
30 45 1
30 46 1
30 49 1
30 52 1
30 53 1
30 58 1
30 62 1
30 63 1
30 65 1
30 68 1
30 70 1
30 71 1
30 73 1
30 74 1
30 75 1
30 76 1
30 77 1
30 79 1
30 85 1
30 87 1
30 88 1
30 93 1
30 95 1
30 96 1
30 97 1
30 98 1
30 99 1
30 102 1
30 104 1
30 105 1
30 107 1
30 108 1
30 109 1
30 110 1
30 111 1
30 112 1
30 113 1
30 114 1
30 117 1
30 118 1
30 124 1
31 36 1
31 37 1
31 38 1
31 41 1
31 43 1
31 45 1
31 46 1
31 48 1
31 50 1
31 54 1
31 58 1
31 59 1
31 61 1
31 62 1
31 63 1
31 64 1
31 65 1
31 66 1
31 68 1
31 70 1
31 73 1
31 74 1
31 77 1
31 79 1
31 81 1
31 83 1
31 84 1
31 86 1
31 87 1
31 88 1
31 94 1
31 98 1
31 100 1
31 101 1
31 102 1
31 104 1
31 106 1
31 112 1
31 113 1
31 115 1
31 120 1
31 121 1
32 33 1
32 35 1
32 36 1
32 37 1
32 38 1
32 43 1
32 47 1
32 48 1
32 52 1
32 53 1
32 55 1
32 59 1
32 62 1
32 63 1
32 64 1
32 66 1
32 67 1
32 68 1
32 71 1
32 72 1
32 75 1
32 78 1
32 83 1
32 84 1
32 93 1
32 94 1
32 98 1
32 99 1
32 101 1
32 105 1
32 106 1
32 107 1
32 108 1
32 109 1
32 110 1
32 112 1
32 113 1
32 114 1
32 115 1
32 118 1
32 119 1
32 121 1
32 123 1
33 34 1
33 36 1
33 37 1
33 40 1
33 41 1
33 42 1
33 43 1
33 45 1
33 46 1
33 47 1
33 48 1
33 49 1
33 51 1
33 52 1
33 54 1
33 58 1
33 61 1
33 62 1
33 65 1
33 66 1
33 68 1
33 72 1
33 77 1
33 78 1
33 79 1
33 80 1
33 82 1
33 83 1
33 84 1
33 85 1
33 86 1
33 88 1
33 89 1
33 90 1
33 92 1
33 95 1
33 96 1
33 97 1
33 98 1
33 99 1
33 100 1
33 102 1
33 103 1
33 105 1
33 106 1
33 108 1
33 109 1
33 110 1
33 111 1
33 114 1
33 115 1
33 117 1
33 118 1
33 119 1
33 124 1
34 35 1
34 36 1
34 42 1
34 44 1
34 46 1
34 47 1
34 48 1
34 49 1
34 50 1
34 52 1
34 53 1
34 55 1
34 56 1
34 57 1
34 58 1
34 59 1
34 62 1
34 67 1
34 70 1
34 72 1
34 73 1
34 76 1
34 84 1
34 85 1
34 86 1
34 87 1
34 90 1
34 91 1
34 92 1
34 93 1
34 95 1
34 96 1
34 99 1
34 100 1
34 102 1
34 108 1
34 110 1
34 111 1
34 114 1
34 115 1
34 116 1
34 119 1
34 120 1
34 123 1
34 125 1
35 38 1
35 39 1
35 41 1
35 44 1
35 45 1
35 46 1
35 53 1
35 55 1
35 56 1
35 58 1
35 60 1
35 62 1
35 63 1
35 67 1
35 69 1
35 71 1
35 72 1
35 73 1
35 76 1
35 77 1
35 78 1
35 79 1
35 80 1
35 83 1
35 84 1
35 85 1
35 86 1
35 87 1
35 92 1
35 95 1
35 96 1
35 97 1
35 98 1
35 99 1
35 100 1
35 103 1
35 104 1
35 106 1
35 112 1
35 113 1
35 115 1
35 116 1
35 121 1
35 125 1
36 37 1
36 42 1
36 44 1
36 47 1
36 48 1
36 49 1
36 50 1
36 53 1
36 55 1
36 56 1
36 57 1
36 58 1
36 63 1
36 66 1
36 67 1
36 68 1
36 69 1
36 72 1
36 73 1
36 74 1
36 75 1
36 80 1
36 81 1
36 82 1
36 85 1
36 88 1
36 93 1
36 96 1
36 97 1
36 99 1
36 101 1
36 102 1
36 103 1
36 104 1
36 105 1
36 107 1
36 108 1
36 110 1
36 112 1
36 113 1
36 114 1
36 115 1
36 116 1
36 121 1
36 122 1
37 40 1
37 43 1
37 45 1
37 46 1
37 48 1
37 54 1
37 56 1
37 58 1
37 63 1
37 65 1
37 67 1
37 68 1
37 71 1
37 72 1
37 74 1
37 75 1
37 78 1
37 80 1
37 82 1
37 83 1
37 85 1
37 88 1
37 93 1
37 96 1
37 97 1
37 99 1
37 100 1
37 102 1
37 103 1
37 108 1
37 109 1
37 110 1
37 113 1
37 116 1
37 118 1
37 119 1
37 120 1
37 121 1
37 122 1
37 123 1
38 40 1
38 42 1
38 43 1
38 44 1
38 45 1
38 49 1
38 51 1
38 52 1
38 54 1
38 55 1
38 57 1
38 59 1
38 60 1
38 62 1
38 63 1
38 64 1
38 66 1
38 68 1
38 69 1
38 70 1
38 71 1
38 76 1
38 77 1
38 78 1
38 84 1
38 86 1
38 87 1
38 89 1
38 91 1
38 92 1
38 94 1
38 95 1
38 100 1
38 101 1
38 102 1
38 105 1
38 106 1
38 111 1
38 113 1
38 114 1
38 118 1
38 120 1
38 123 1
38 125 1
39 43 1
39 44 1
39 45 1
39 48 1
39 51 1
39 52 1
39 54 1
39 56 1
39 57 1
39 58 1
39 60 1
39 62 1
39 63 1
39 65 1
39 66 1
39 67 1
39 68 1
39 69 1
39 72 1
39 73 1
39 75 1
39 77 1
39 78 1
39 86 1
39 89 1
39 98 1
39 99 1
39 100 1
39 101 1
39 103 1
39 104 1
39 106 1
39 110 1
39 111 1
39 113 1
39 114 1
39 117 1
39 119 1
39 120 1
39 124 1
40 41 1
40 42 1
40 44 1
40 45 1
40 48 1
40 49 1
40 51 1
40 52 1
40 53 1
40 56 1
40 58 1
40 59 1
40 60 1
40 62 1
40 63 1
40 64 1
40 67 1
40 68 1
40 70 1
40 71 1
40 73 1
40 76 1
40 77 1
40 78 1
40 79 1
40 83 1
40 84 1
40 86 1
40 87 1
40 88 1
40 89 1
40 90 1
40 91 1
40 92 1
40 93 1
40 94 1
40 95 1
40 96 1
40 100 1
40 101 1
40 106 1
40 110 1
40 111 1
40 115 1
40 116 1
40 117 1
40 118 1
40 121 1
40 123 1
40 124 1
41 44 1
41 45 1
41 50 1
41 53 1
41 57 1
41 58 1
41 59 1
41 61 1
41 63 1
41 74 1
41 75 1
41 76 1
41 82 1
41 86 1
41 87 1
41 90 1
41 93 1
41 95 1
41 98 1
41 100 1
41 105 1
41 107 1
41 109 1
41 111 1
41 112 1
41 113 1
41 115 1
41 116 1
41 118 1
41 119 1
41 120 1
41 121 1
41 122 1
41 123 1
41 125 1
42 44 1
42 47 1
42 49 1
42 50 1
42 51 1
42 52 1
42 53 1
42 55 1
42 56 1
42 57 1
42 60 1
42 62 1
42 63 1
42 64 1
42 66 1
42 67 1
42 70 1
42 72 1
42 75 1
42 76 1
42 77 1
42 79 1
42 81 1
42 82 1
42 83 1
42 84 1
42 86 1
42 87 1
42 91 1
42 95 1
42 97 1
42 98 1
42 99 1
42 102 1
42 106 1
42 110 1
42 115 1
42 117 1
42 122 1
42 123 1
42 125 1
43 44 1
43 45 1
43 50 1
43 53 1
43 56 1
43 57 1
43 58 1
43 60 1
43 65 1
43 66 1
43 68 1
43 75 1
43 76 1
43 78 1
43 79 1
43 83 1
43 84 1
43 88 1
43 91 1
43 97 1
43 99 1
43 102 1
43 104 1
43 106 1
43 107 1
43 108 1
43 109 1
43 110 1
43 112 1
43 114 1
43 116 1
43 119 1
43 121 1
43 124 1
43 125 1
44 45 1
44 50 1
44 51 1
44 52 1
44 53 1
44 56 1
44 57 1
44 58 1
44 60 1
44 61 1
44 64 1
44 65 1
44 69 1
44 70 1
44 71 1
44 72 1
44 78 1
44 80 1
44 82 1
44 83 1
44 87 1
44 91 1
44 92 1
44 93 1
44 94 1
44 98 1
44 100 1
44 101 1
44 104 1
44 107 1
44 110 1
44 111 1
44 112 1
44 113 1
44 115 1
44 117 1
44 121 1
44 122 1
44 123 1
45 48 1
45 51 1
45 54 1
45 56 1
45 59 1
45 61 1
45 62 1
45 63 1
45 66 1
45 67 1
45 68 1
45 70 1
45 71 1
45 72 1
45 73 1
45 74 1
45 78 1
45 80 1
45 81 1
45 82 1
45 83 1
45 84 1
45 92 1
45 93 1
45 94 1
45 96 1
45 103 1
45 111 1
45 112 1
45 114 1
45 117 1
45 118 1
45 119 1
45 122 1
46 47 1
46 48 1
46 51 1
46 52 1
46 53 1
46 54 1
46 56 1
46 58 1
46 59 1
46 60 1
46 61 1
46 64 1
46 65 1
46 68 1
46 71 1
46 73 1
