200 1990
23 158 1
23 183 1
23 187 1
23 193 1
23 194 1
24 29 1
24 44 1
24 77 1
24 96 1
24 103 1
24 117 1
24 118 1
24 119 1
24 126 1
24 132 1
24 151 1
24 162 1
24 164 1
24 180 1
24 181 1
24 192 1
24 197 1
25 26 1
25 36 1
25 39 1
25 50 1
25 51 1
25 69 1
25 79 1
25 88 1
25 90 1
25 102 1
25 106 1
25 110 1
25 153 1
25 195 1
26 29 1
26 31 1
26 41 1
26 50 1
26 61 1
26 62 1
26 63 1
26 77 1
26 90 1
26 142 1
26 151 1
26 162 1
26 164 1
26 171 1
26 184 1
26 185 1
26 198 1
27 29 1
27 34 1
27 43 1
27 55 1
27 62 1
27 73 1
27 99 1
27 105 1
27 123 1
27 131 1
27 132 1
27 149 1
27 162 1
27 165 1
27 167 1
27 169 1
27 172 1
27 177 1
28 32 1
28 37 1
28 38 1
28 43 1
28 46 1
28 49 1
28 54 1
28 58 1
28 66 1
28 70 1
28 71 1
28 80 1
28 83 1
28 89 1
28 116 1
28 122 1
28 123 1
28 133 1
28 141 1
28 159 1
28 173 1
28 186 1
28 189 1
28 195 1
29 33 1
29 37 1
29 46 1
29 49 1
29 52 1
29 83 1
29 88 1
29 98 1
29 104 1
29 106 1
29 109 1
29 120 1
29 122 1
29 124 1
29 127 1
29 136 1
29 143 1
29 148 1
29 157 1
29 166 1
29 170 1
29 173 1
29 174 1
29 180 1
30 31 1
30 34 1
30 45 1
30 61 1
30 72 1
30 78 1
30 84 1
30 104 1
30 111 1
30 117 1
30 123 1
30 145 1
30 147 1
30 158 1
30 172 1
30 183 1
30 189 1
30 191 1
30 198 1
31 35 1
31 37 1
31 40 1
31 45 1
31 58 1
31 59 1
31 61 1
31 83 1
31 92 1
31 112 1
31 120 1
31 127 1
31 133 1
31 159 1
31 188 1
32 45 1
32 48 1
32 50 1
32 62 1
32 75 1
32 78 1
32 82 1
32 119 1
32 123 1
32 126 1
32 135 1
32 137 1
32 144 1
32 155 1
32 161 1
32 164 1
32 166 1
32 168 1
32 172 1
33 34 1
33 50 1
33 62 1
33 70 1
33 72 1
33 77 1
33 104 1
33 134 1
33 142 1
33 146 1
33 156 1
33 164 1
33 180 1
33 191 1
33 192 1
33 198 1
34 35 1
34 43 1
34 79 1
34 83 1
34 91 1
34 112 1
34 114 1
34 120 1
34 137 1
34 143 1
34 163 1
34 167 1
34 170 1
34 184 1
34 186 1
35 45 1
35 51 1
35 72 1
35 83 1
35 118 1
35 140 1
35 144 1
35 168 1
35 172 1
35 177 1
35 182 1
35 183 1
35 196 1
36 42 1
36 47 1
36 65 1
36 103 1
36 116 1
36 117 1
36 118 1
36 144 1
36 149 1
36 159 1
37 39 1
37 42 1
37 44 1
37 48 1
37 53 1
37 62 1
37 65 1
37 71 1
37 84 1
37 85 1
37 93 1
37 101 1
37 132 1
37 147 1
37 155 1
37 156 1
37 175 1
37 183 1
37 184 1
37 187 1
37 189 1
38 42 1
38 55 1
38 61 1
38 62 1
38 63 1
38 65 1
38 72 1
38 77 1
38 93 1
38 102 1
38 104 1
38 132 1
38 151 1
38 157 1
38 180 1
38 184 1
38 189 1
38 190 1
38 198 1
39 50 1
39 51 1
39 58 1
39 113 1
39 115 1
39 124 1
39 133 1
39 138 1
39 145 1
39 176 1
39 186 1
39 188 1
39 195 1
40 44 1
40 50 1
40 53 1
40 61 1
40 69 1
40 72 1
40 86 1
40 101 1
40 111 1
40 123 1
40 135 1
40 152 1
40 177 1
40 182 1
40 190 1
40 195 1
41 46 1
41 52 1
41 56 1
41 71 1
41 81 1
41 88 1
41 168 1
41 170 1
41 181 1
41 193 1
42 49 1
42 52 1
42 56 1
42 59 1
42 69 1
42 83 1
42 88 1
42 89 1
42 92 1
42 94 1
42 97 1
42 98 1
42 100 1
42 127 1
42 131 1
42 136 1
42 163 1
42 195 1
42 198 1
43 47 1
43 48 1
43 50 1
43 63 1
43 65 1
43 72 1
43 86 1
43 99 1
43 105 1
43 111 1
43 123 1
43 129 1
43 131 1
43 147 1
43 149 1
43 182 1
43 192 1
44 46 1
44 64 1
44 84 1
44 90 1
44 97 1
44 99 1
44 109 1
44 134 1
44 136 1
44 142 1
44 150 1
44 159 1
44 170 1
44 173 1
44 175 1
44 188 1
44 194 1
45 61 1
45 79 1
45 99 1
45 127 1
45 138 1
45 143 1
45 148 1
45 150 1
46 48 1
46 55 1
46 65 1
46 72 1
46 77 1
46 85 1
46 104 1
46 111 1
46 119 1
46 123 1
46 147 1
46 162 1
46 172 1
46 191 1
46 192 1
47 58 1
47 64 1
47 71 1
47 80 1
47 85 1
47 88 1
47 92 1
47 94 1
47 98 1
47 105 1
47 120 1
47 121 1
47 122 1
47 136 1
47 163 1
47 200 1
48 54 1
48 60 1
48 66 1
48 75 1
48 106 1
48 157 1
48 158 1
48 159 1
48 163 1
48 186 1
48 187 1
49 51 1
49 63 1
49 81 1
49 84 1
49 104 1
49 111 1
49 117 1
49 132 1
49 133 1
49 135 1
49 141 1
49 152 1
49 158 1
49 161 1
49 162 1
49 165 1
49 168 1
49 182 1
49 184 1
50 51 1
50 59 1
50 70 1
50 88 1
50 89 1
50 94 1
50 98 1
50 113 1
50 114 1
50 138 1
50 159 1
50 179 1
50 194 1
51 68 1
51 69 1
51 70 1
51 100 1
51 109 1
51 110 1
51 121 1
51 122 1
51 128 1
51 143 1
51 145 1
51 157 1
51 166 1
51 188 1
51 194 1
52 62 1
52 72 1
52 93 1
52 95 1
52 104 1
52 108 1
52 119 1
52 123 1
52 132 1
52 142 1
52 151 1
52 164 1
52 171 1
52 172 1
52 178 1
52 181 1
52 192 1
53 68 1
53 79 1
53 81 1
53 83 1
53 87 1
53 92 1
53 93 1
53 97 1
53 99 1
53 122 1
53 134 1
53 151 1
53 163 1
53 166 1
53 169 1
53 186 1
53 194 1
54 73 1
54 98 1
54 101 1
54 127 1
54 132 1
54 135 1
54 142 1
54 155 1
54 161 1
54 164 1
54 178 1
54 189 1
54 197 1
55 56 1
55 57 1
55 59 1
55 92 1
55 94 1
55 98 1
55 122 1
55 125 1
55 128 1
55 143 1
55 145 1
55 153 1
55 163 1
55 166 1
55 172 1
55 175 1
55 188 1
55 195 1
56 61 1
56 72 1
56 77 1
56 78 1
56 82 1
56 97 1
56 103 1
56 104 1
56 126 1
56 154 1
56 158 1
56 162 1
56 190 1
56 191 1
56 199 1
56 200 1
57 64 1
57 68 1
57 80 1
57 87 1
57 107 1
57 110 1
57 122 1
57 124 1
57 128 1
57 143 1
57 148 1
57 150 1
57 166 1
57 172 1
58 111 1
58 132 1
58 140 1
58 143 1
58 151 1
58 154 1
58 156 1
58 180 1
58 184 1
59 61 1
59 62 1
59 77 1
59 85 1
59 101 1
59 103 1
59 117 1
59 121 1
59 151 1
59 191 1
59 197 1
60 61 1
60 75 1
60 76 1
60 85 1
60 103 1
60 110 1
60 111 1
60 141 1
60 144 1
60 154 1
60 160 1
60 161 1
60 165 1
60 174 1
60 177 1
60 183 1
60 184 1
60 198 1
61 76 1
61 79 1
61 81 1
61 91 1
61 92 1
61 97 1
61 108 1
61 110 1
61 112 1
61 115 1
61 122 1
61 157 1
61 166 1
61 176 1
62 76 1
62 78 1
62 98 1
62 99 1
62 106 1
62 114 1
62 121 1
62 124 1
62 134 1
62 153 1
62 164 1
62 170 1
62 176 1
62 177 1
63 68 1
63 77 1
63 90 1
63 92 1
63 109 1
63 113 1
63 115 1
63 122 1
63 139 1
63 148 1
63 170 1
63 182 1
63 186 1
63 188 1
64 67 1
64 78 1
64 101 1
64 105 1
64 118 1
64 138 1
64 147 1
64 155 1
64 158 1
64 167 1
64 169 1
64 173 1
64 187 1
64 192 1
64 197 1
65 83 1
65 87 1
65 94 1
65 99 1
65 100 1
65 110 1
65 112 1
65 125 1
65 133 1
65 135 1
65 162 1
65 171 1
65 173 1
65 175 1
65 185 1
66 74 1
66 78 1
66 111 1
66 135 1
66 139 1
66 142 1
66 149 1
66 165 1
66 182 1
66 197 1
66 198 1
66 199 1
67 102 1
67 103 1
67 114 1
67 125 1
67 132 1
67 133 1
67 136 1
67 143 1
67 160 1
67 163 1
67 175 1
67 176 1
67 179 1
67 188 1
67 193 1
68 72 1
68 73 1
68 74 1
68 88 1
68 120 1
68 160 1
68 165 1
68 174 1
68 191 1
68 198 1
69 73 1
69 74 1
69 103 1
69 104 1
69 147 1
69 156 1
69 160 1
69 182 1
69 191 1
69 195 1
70 73 1
70 75 1
70 78 1
70 82 1
70 101 1
70 117 1
70 118 1
70 129 1
70 132 1
70 134 1
70 147 1
70 149 1
70 167 1
70 168 1
70 192 1
71 75 1
71 93 1
71 101 1
71 118 1
71 132 1
71 141 1
71 144 1
71 152 1
71 158 1
71 161 1
71 175 1
71 177 1
71 182 1
71 187 1
71 192 1
72 79 1
72 88 1
72 99 1
72 101 1
72 109 1
72 115 1
72 120 1
72 124 1
72 129 1
72 153 1
72 175 1
72 179 1
72 183 1
73 80 1
73 89 1
73 95 1
73 113 1
73 119 1
73 120 1
73 122 1
73 124 1
73 126 1
73 150 1
73 176 1
73 188 1
73 191 1
73 193 1
73 194 1
74 80 1
74 87 1
74 91 1
74 96 1
74 97 1
74 109 1
74 113 1
74 115 1
74 120 1
74 130 1
74 134 1
74 146 1
74 152 1
74 188 1
74 194 1
75 89 1
75 97 1
75 102 1
75 121 1
75 122 1
75 128 1
75 139 1
75 153 1
75 157 1
75 158 1
75 185 1
75 187 1
75 194 1
76 78 1
76 93 1
76 110 1
76 140 1
76 156 1
76 158 1
76 162 1
76 164 1
76 172 1
76 180 1
76 199 1
77 80 1
77 88 1
77 94 1
77 99 1
77 108 1
77 109 1
77 121 1
77 124 1
77 150 1
77 153 1
77 170 1
77 182 1
77 195 1
78 88 1
78 91 1
78 94 1
78 95 1
78 124 1
78 130 1
78 139 1
78 164 1
78 177 1
78 185 1
79 82 1
79 101 1
79 115 1
79 137 1
79 140 1
79 152 1
79 183 1
79 187 1
79 191 1
80 118 1
80 146 1
80 151 1
80 174 1
80 177 1
80 179 1
80 196 1
81 84 1
81 86 1
81 118 1
81 133 1
81 155 1
81 160 1
81 161 1
81 164 1
81 169 1
81 174 1
81 178 1
81 180 1
81 182 1
82 92 1
82 96 1
82 116 1
82 125 1
82 133 1
82 138 1
82 140 1
82 161 1
82 188 1
83 117 1
83 123 1
83 155 1
83 158 1
83 178 1
83 191 1
83 192 1
84 90 1
84 112 1
84 122 1
84 124 1
84 130 1
84 134 1
84 136 1
84 138 1
84 142 1
84 157 1
84 170 1
84 186 1
85 89 1
85 92 1
85 94 1
85 95 1
85 102 1
85 105 1
85 121 1
85 130 1
85 133 1
85 136 1
85 139 1
85 145 1
85 170 1
85 173 1
85 175 1
85 176 1
85 200 1
86 91 1
86 96 1
86 97 1
86 106 1
86 107 1
86 108 1
86 109 1
86 110 1
86 120 1
86 127 1
86 128 1
86 139 1
86 145 1
86 148 1
86 166 1
86 173 1
86 176 1
86 190 1
86 192 1
86 199 1
87 94 1
87 103 1
87 104 1
87 118 1
87 148 1
87 160 1
87 164 1
87 167 1
87 169 1
87 181 1
87 189 1
87 191 1
88 117 1
88 119 1
88 120 1
88 126 1
88 151 1
88 154 1
88 172 1
88 181 1
88 184 1
89 101 1
89 105 1
89 124 1
89 126 1
89 131 1
89 135 1
89 137 1
89 151 1
89 156 1
89 165 1
89 174 1
89 189 1
89 198 1
89 199 1
90 93 1
90 119 1
90 129 1
90 167 1
90 177 1
90 180 1
90 182 1
90 183 1
90 185 1
90 192 1
91 128 1
91 140 1
91 155 1
91 165 1
91 167 1
91 168 1
91 169 1
91 172 1
91 180 1
91 184 1
91 186 1
91 192 1
92 104 1
92 109 1
92 123 1
92 125 1
92 142 1
92 164 1
92 171 1
92 183 1
92 187 1
92 189 1
92 191 1
92 192 1
93 94 1
93 97 1
93 99 1
93 109 1
93 133 1
93 151 1
93 169 1
93 170 1
93 185 1
93 193 1
94 101 1
94 103 1
94 104 1
94 118 1
94 142 1
94 147 1
94 148 1
94 151 1
94 162 1
94 171 1
94 172 1
94 180 1
94 189 1
94 191 1
94 197 1
95 108 1
95 111 1
95 123 1
95 132 1
95 152 1
95 158 1
95 165 1
95 171 1
95 184 1
95 198 1
96 104 1
96 126 1
96 129 1
96 151 1
96 160 1
96 162 1
96 167 1
96 169 1
96 182 1
96 190 1
96 199 1
97 104 1
97 123 1
97 126 1
97 131 1
97 141 1
97 144 1
97 151 1
97 161 1
97 183 1
97 184 1
97 191 1
97 196 1
98 101 1
98 111 1
98 127 1
98 132 1
98 152 1
98 155 1
98 164 1
98 171 1
98 181 1
98 191 1
98 197 1
98 198 1
98 200 1
99 101 1
99 103 1
99 104 1
99 152 1
99 189 1
99 191 1
99 192 1
100 103 1
100 104 1
100 119 1
100 141 1
100 144 1
100 151 1
100 153 1
100 160 1
100 162 1
100 170 1
100 174 1
100 183 1
101 115 1
101 129 1
101 138 1
101 175 1
101 183 1
101 195 1
102 104 1
102 105 1
102 118 1
102 141 1
102 157 1
102 160 1
102 169 1
102 177 1
103 121 1
103 125 1
103 132 1
103 159 1
103 160 1
103 170 1
103 173 1
103 176 1
103 188 1
104 112 1
104 115 1
104 130 1
104 133 1
104 138 1
104 143 1
104 159 1
104 170 1
104 174 1
104 180 1
104 186 1
105 121 1
105 148 1
105 153 1
105 188 1
105 200 1
106 136 1
106 146 1
106 151 1
106 160 1
106 165 1
106 167 1
106 168 1
106 169 1
106 174 1
106 199 1
106 200 1
107 112 1
107 132 1
107 144 1
107 160 1
107 167 1
107 169 1
107 176 1
107 183 1
107 187 1
107 190 1
108 129 1
108 131 1
108 135 1
108 161 1
108 164 1
108 167 1
108 190 1
109 118 1
109 125 1
109 135 1
109 160 1
109 161 1
109 164 1
109 168 1
109 190 1
109 200 1
110 129 1
110 140 1
110 141 1
110 142 1
110 183 1
110 191 1
111 114 1
111 128 1
111 133 1
111 150 1
111 156 1
111 163 1
111 165 1
111 166 1
111 185 1
111 188 1
111 193 1
112 119 1
112 142 1
112 154 1
112 171 1
112 176 1
112 187 1
112 190 1
112 197 1
112 198 1
113 114 1
113 131 1
113 135 1
113 147 1
113 158 1
113 160 1
113 188 1
113 190 1
113 192 1
113 196 1
113 197 1
113 199 1
114 117 1
114 126 1
114 147 1
114 155 1
114 156 1
114 158 1
114 184 1
114 188 1
115 132 1
115 147 1
115 149 1
115 155 1
115 174 1
115 198 1
116 141 1
116 152 1
116 154 1
116 158 1
116 159 1
116 160 1
116 164 1
116 174 1
116 180 1
116 183 1
117 118 1
117 120 1
117 121 1
117 127 1
117 138 1
117 149 1
117 170 1
117 195 1
118 136 1
118 138 1
118 139 1
118 148 1
118 149 1
119 125 1
119 126 1
119 133 1
119 138 1
119 163 1
119 191 1
119 195 1
120 129 1
120 135 1
120 146 1
120 149 1
120 151 1
120 156 1
120 160 1
120 178 1
120 182 1
120 189 1
121 123 1
121 131 1
121 132 1
121 164 1
121 169 1
121 180 1
121 187 1
122 141 1
122 144 1
122 149 1
122 151 1
122 156 1
122 160 1
122 167 1
122 168 1
122 172 1
122 198 1
123 128 1
123 130 1
123 141 1
123 148 1
123 189 1
123 195 1
124 141 1
124 144 1
124 146 1
124 149 1
124 155 1
124 158 1
124 160 1
124 167 1
124 169 1
124 172 1
124 174 1
124 200 1
125 147 1
125 181 1
125 196 1
126 166 1
126 191 1
126 193 1
127 141 1
127 144 1
127 149 1
127 171 1
127 174 1
127 177 1
127 180 1
127 182 1
127 198 1
127 199 1
128 129 1
128 135 1
128 156 1
128 158 1
128 181 1
128 182 1
128 186 1
128 190 1
129 130 1
129 150 1
129 166 1
129 183 1
129 188 1
130 150 1
130 152 1
130 154 1
130 161 1
130 163 1
130 167 1
130 168 1
130 172 1
130 182 1
130 187 1
130 192 1
130 197 1
130 198 1
130 200 1
131 145 1
131 153 1
131 173 1
131 194 1
131 198 1
132 134 1
132 136 1
132 139 1
132 160 1
132 166 1
132 170 1
132 179 1
132 186 1
132 188 1
133 140 1
133 190 1
134 141 1
134 161 1
134 164 1
134 165 1
134 171 1
134 177 1
134 181 1
134 197 1
135 148 1
135 150 1
135 153 1
135 162 1
135 171 1
135 188 1
136 137 1
136 140 1
136 151 1
136 156 1
136 162 1
136 172 1
136 187 1
136 197 1
137 143 1
137 167 1
137 179 1
137 184 1
137 185 1
138 146 1
138 151 1
138 152 1
138 154 1
138 162 1
138 172 1
138 173 1
138 178 1
138 181 1
138 183 1
138 187 1
138 189 1
138 190 1
138 197 1
139 149 1
139 156 1
139 161 1
139 190 1
140 148 1
140 161 1
140 163 1
140 166 1
140 173 1
140 193 1
140 195 1
141 148 1
141 166 1
141 176 1
141 189 1
142 159 1
142 179 1
142 188 1
143 144 1
143 152 1
143 169 1
143 182 1
143 196 1
144 148 1
144 154 1
144 166 1
144 178 1
145 162 1
146 152 1
146 186 1
146 188 1
147 155 1
147 170 1
147 188 1
147 196 1
147 197 1
148 155 1
148 167 1
148 174 1
148 184 1
148 196 1
149 153 1
149 157 1
149 166 1
149 188 1
149 193 1
149 194 1
150 151 1
150 158 1
150 163 1
150 164 1
150 165 1
150 169 1
150 174 1
150 184 1
150 190 1
150 192 1
151 159 1
151 163 1
151 169 1
151 170 1
151 188 1
151 195 1
152 163 1
152 179 1
152 186 1
153 162 1
153 167 1
153 170 1
153 183 1
153 187 1
153 197 1
154 163 1
154 170 1
154 176 1
154 178 1
155 157 1
155 163 1
155 170 1
155 186 1
155 195 1
155 196 1
155 197 1
156 159 1
156 163 1
156 165 1
156 166 1
156 176 1
156 195 1
157 160 1
157 182 1
157 191 1
157 192 1
158 163 1
158 170 1
158 186 1
158 187 1
158 195 1
159 181 1
159 183 1
159 189 1
160 173 1
160 185 1
160 193 1
161 175 1
162 163 1
162 171 1
162 175 1
163 183 1
163 197 1
163 198 1
163 200 1
164 177 1
164 186 1
165 188 1
166 174 1
166 181 1
166 182 1
166 196 1
167 176 1
167 184 1
167 185 1
168 181 1
170 181 1
170 183 1
170 197 1
171 193 1
172 185 1
172 186 1
172 188 1
173 178 1
173 191 1
174 175 1
174 180 1
174 185 1
174 188 1
174 194 1
175 184 1
175 190 1
175 196 1
175 198 1
176 177 1
176 200 1
177 185 1
177 194 1
179 190 1
179 199 1
180 186 1
180 195 1
181 186 1
181 193 1
181 194 1
183 185 1
183 188 1
183 193 1
184 188 1
185 187 1
185 191 1
185 196 1
186 187 1
186 189 1
186 191 1
186 199 1
186 200 1
188 192 1
188 196 1
189 194 1
190 192 1
190 199 1
192 199 1
193 194 1
193 197 1
195 198 1
196 197 1
