200 1990
20 122 1
20 146 1
20 147 1
20 158 1
20 187 1
20 199 1
20 200 1
21 25 1
21 34 1
21 35 1
21 47 1
21 49 1
21 59 1
21 74 1
21 75 1
21 83 1
21 86 1
21 87 1
21 89 1
21 90 1
21 91 1
21 98 1
21 99 1
21 114 1
21 115 1
21 116 1
21 127 1
21 128 1
21 129 1
21 130 1
21 133 1
21 134 1
21 137 1
21 140 1
21 144 1
21 161 1
21 177 1
21 182 1
21 190 1
21 192 1
22 36 1
22 46 1
22 49 1
22 52 1
22 79 1
22 97 1
22 99 1
22 103 1
22 105 1
22 115 1
22 132 1
22 139 1
22 144 1
22 149 1
22 169 1
22 199 1
23 29 1
23 37 1
23 46 1
23 52 1
23 79 1
23 81 1
23 84 1
23 95 1
23 118 1
23 126 1
23 132 1
23 138 1
23 139 1
23 150 1
23 166 1
23 174 1
23 181 1
23 199 1
24 30 1
24 47 1
24 55 1
24 64 1
24 67 1
24 72 1
24 78 1
24 84 1
24 89 1
24 99 1
24 106 1
24 107 1
24 116 1
24 117 1
24 131 1
24 133 1
24 144 1
24 145 1
24 148 1
24 154 1
24 161 1
24 178 1
24 185 1
24 191 1
25 29 1
25 48 1
25 61 1
25 79 1
25 83 1
25 101 1
25 105 1
25 111 1
25 125 1
25 126 1
25 132 1
25 162 1
25 164 1
25 174 1
25 179 1
26 29 1
26 36 1
26 37 1
26 42 1
26 49 1
26 64 1
26 70 1
26 79 1
26 84 1
26 97 1
26 101 1
26 105 1
26 118 1
26 126 1
26 150 1
26 153 1
26 157 1
26 169 1
26 184 1
26 194 1
27 44 1
27 46 1
27 50 1
27 57 1
27 58 1
27 88 1
27 115 1
27 122 1
27 139 1
27 149 1
27 154 1
27 174 1
28 37 1
28 60 1
28 79 1
28 147 1
28 174 1
28 187 1
28 193 1
28 195 1
29 30 1
29 32 1
29 35 1
29 39 1
29 40 1
29 55 1
29 58 1
29 60 1
29 62 1
29 68 1
29 92 1
29 93 1
29 99 1
29 113 1
29 143 1
29 148 1
29 151 1
29 155 1
29 160 1
29 161 1
29 175 1
29 176 1
29 184 1
29 186 1
29 191 1
30 43 1
30 46 1
30 48 1
30 57 1
30 79 1
30 103 1
30 105 1
30 108 1
30 110 1
30 115 1
30 125 1
30 146 1
30 164 1
30 166 1
30 167 1
30 176 1
30 180 1
31 46 1
31 57 1
31 59 1
31 61 1
31 81 1
31 101 1
31 108 1
31 110 1
31 153 1
31 167 1
31 172 1
31 179 1
31 194 1
32 46 1
32 88 1
32 102 1
32 112 1
32 118 1
32 131 1
32 138 1
32 139 1
32 150 1
32 152 1
32 166 1
32 169 1
32 177 1
32 184 1
32 194 1
33 34 1
33 45 1
33 47 1
33 55 1
33 58 1
33 59 1
33 63 1
33 67 1
33 75 1
33 85 1
33 87 1
33 90 1
33 91 1
33 98 1
33 100 1
33 118 1
33 133 1
33 144 1
33 156 1
33 161 1
33 169 1
33 196 1
34 73 1
34 91 1
34 96 1
34 108 1
34 115 1
34 146 1
34 149 1
34 157 1
34 158 1
34 184 1
34 195 1
34 198 1
35 61 1
35 63 1
35 77 1
35 79 1
35 96 1
35 112 1
35 115 1
35 132 1
35 138 1
35 147 1
35 162 1
35 164 1
35 167 1
35 193 1
36 53 1
36 56 1
36 59 1
36 60 1
36 67 1
36 85 1
36 91 1
36 92 1
36 93 1
36 98 1
36 104 1
36 124 1
36 131 1
36 147 1
36 149 1
36 155 1
36 159 1
36 160 1
36 163 1
36 165 1
36 170 1
36 171 1
36 172 1
36 175 1
37 43 1
37 58 1
37 60 1
37 63 1
37 69 1
37 90 1
37 94 1
37 95 1
37 114 1
37 120 1
37 137 1
37 142 1
37 143 1
37 148 1
37 165 1
37 179 1
37 185 1
37 189 1
38 50 1
38 59 1
38 66 1
38 72 1
38 85 1
38 89 1
38 106 1
38 107 1
38 122 1
38 130 1
38 131 1
38 133 1
38 140 1
38 141 1
38 143 1
38 144 1
38 178 1
38 185 1
38 199 1
39 44 1
39 45 1
39 46 1
39 49 1
39 57 1
39 84 1
39 97 1
39 101 1
39 102 1
39 103 1
39 118 1
39 123 1
39 126 1
39 153 1
39 175 1
39 184 1
40 44 1
40 57 1
40 73 1
40 97 1
40 102 1
40 115 1
40 122 1
40 126 1
40 138 1
40 149 1
40 191 1
41 49 1
41 94 1
41 110 1
41 112 1
41 146 1
41 169 1
41 187 1
41 199 1
42 46 1
42 54 1
42 58 1
42 60 1
42 62 1
42 66 1
42 72 1
42 85 1
42 93 1
42 109 1
42 124 1
42 129 1
42 135 1
42 137 1
42 140 1
42 151 1
42 155 1
42 160 1
42 163 1
42 165 1
42 167 1
42 171 1
42 177 1
42 181 1
43 55 1
43 58 1
43 59 1
43 63 1
43 74 1
43 76 1
43 90 1
43 99 1
43 100 1
43 106 1
43 117 1
43 133 1
43 135 1
43 140 1
43 145 1
43 148 1
43 156 1
43 175 1
43 179 1
43 188 1
43 190 1
44 67 1
44 105 1
44 108 1
44 113 1
44 121 1
44 137 1
44 163 1
44 165 1
44 170 1
44 175 1
44 185 1
45 103 1
45 108 1
45 110 1
45 112 1
45 125 1
45 126 1
45 150 1
45 174 1
45 175 1
45 180 1
45 187 1
45 197 1
46 47 1
46 50 1
46 53 1
46 62 1
46 64 1
46 68 1
46 76 1
46 80 1
46 90 1
46 92 1
46 93 1
46 104 1
46 109 1
46 117 1
46 120 1
46 131 1
46 133 1
46 135 1
46 142 1
46 145 1
46 148 1
46 151 1
46 159 1
46 167 1
46 168 1
46 170 1
46 172 1
46 182 1
46 185 1
46 189 1
46 198 1
47 52 1
47 62 1
47 88 1
47 108 1
47 146 1
47 156 1
47 187 1
47 200 1
48 50 1
48 55 1
48 67 1
48 70 1
48 75 1
48 76 1
48 82 1
48 87 1
48 114 1
48 116 1
48 124 1
48 129 1
48 143 1
48 174 1
48 180 1
48 181 1
48 192 1
48 196 1
49 58 1
49 59 1
49 68 1
49 69 1
49 76 1
49 78 1
49 94 1
49 95 1
49 109 1
49 113 1
49 115 1
49 117 1
49 128 1
49 133 1
49 135 1
49 142 1
49 151 1
49 160 1
49 171 1
49 173 1
49 181 1
49 196 1
50 58 1
50 79 1
50 88 1
50 110 1
50 149 1
50 150 1
50 162 1
51 110 1
51 111 1
51 118 1
51 125 1
51 126 1
51 150 1
51 152 1
51 158 1
51 159 1
51 164 1
51 199 1
51 200 1
52 53 1
52 54 1
52 56 1
52 58 1
52 64 1
52 86 1
52 91 1
52 99 1
52 120 1
52 128 1
52 141 1
52 155 1
52 183 1
52 185 1
52 189 1
52 192 1
52 194 1
52 200 1
53 97 1
53 101 1
53 112 1
53 115 1
53 123 1
53 132 1
53 138 1
53 140 1
53 152 1
53 153 1
53 166 1
53 180 1
53 184 1
54 57 1
54 79 1
54 84 1
54 86 1
54 102 1
54 112 1
54 132 1
54 138 1
54 139 1
54 150 1
54 152 1
54 184 1
54 199 1
55 61 1
55 73 1
55 102 1
55 104 1
55 110 1
55 118 1
55 125 1
55 128 1
55 132 1
55 147 1
55 149 1
55 153 1
55 157 1
55 162 1
55 195 1
56 88 1
56 102 1
56 111 1
56 112 1
56 118 1
56 132 1
56 180 1
56 194 1
57 80 1
57 81 1
57 85 1
57 114 1
57 119 1
57 124 1
57 134 1
57 136 1
57 140 1
57 146 1
57 160 1
57 165 1
57 170 1
57 181 1
57 183 1
57 188 1
57 189 1
57 192 1
58 103 1
58 105 1
58 110 1
58 115 1
58 125 1
58 132 1
58 146 1
58 158 1
58 169 1
58 184 1
58 186 1
58 193 1
59 61 1
59 71 1
59 84 1
59 97 1
59 108 1
59 110 1
59 125 1
59 132 1
59 146 1
59 147 1
59 153 1
59 158 1
59 164 1
59 172 1
59 174 1
59 186 1
60 81 1
60 84 1
60 88 1
60 97 1
60 101 1
60 103 1
60 111 1
60 126 1
60 154 1
60 166 1
60 179 1
60 199 1
61 64 1
61 65 1
61 70 1
61 72 1
61 73 1
61 74 1
61 82 1
61 85 1
61 89 1
61 100 1
61 116 1
61 117 1
61 127 1
61 135 1
61 144 1
61 153 1
61 177 1
62 84 1
62 139 1
62 150 1
62 153 1
62 156 1
62 169 1
63 73 1
63 77 1
63 79 1
63 102 1
63 139 1
63 146 1
63 158 1
63 179 1
63 180 1
63 184 1
63 187 1
63 193 1
64 70 1
64 101 1
64 112 1
64 138 1
64 146 1
64 157 1
64 164 1
64 167 1
64 169 1
64 180 1
65 71 1
65 108 1
65 109 1
65 132 1
65 146 1
65 147 1
65 154 1
65 180 1
65 194 1
65 200 1
66 84 1
66 88 1
66 119 1
66 123 1
66 139 1
66 153 1
66 162 1
66 169 1
66 185 1
66 187 1
66 195 1
66 199 1
67 92 1
67 97 1
67 102 1
67 105 1
67 146 1
67 147 1
67 150 1
67 167 1
67 179 1
67 194 1
68 73 1
68 78 1
68 79 1
68 102 1
68 103 1
68 122 1
68 132 1
68 137 1
68 150 1
68 157 1
68 169 1
68 184 1
68 199 1
69 79 1
69 84 1
69 97 1
69 101 1
69 103 1
69 105 1
69 111 1
69 114 1
69 132 1
69 149 1
69 153 1
69 157 1
69 169 1
69 179 1
69 194 1
69 199 1
70 71 1
70 88 1
70 108 1
70 110 1
70 147 1
70 162 1
70 167 1
70 179 1
70 184 1
70 187 1
70 193 1
71 83 1
71 85 1
71 87 1
71 89 1
71 91 1
71 100 1
71 106 1
71 111 1
71 124 1
71 133 1
71 135 1
71 141 1
71 143 1
71 166 1
71 168 1
71 181 1
71 185 1
72 112 1
72 123 1
72 125 1
72 130 1
72 146 1
72 147 1
72 151 1
72 152 1
72 157 1
72 166 1
72 167 1
72 194 1
72 195 1
72 199 1
73 80 1
73 104 1
73 106 1
73 119 1
73 121 1
73 136 1
73 137 1
73 153 1
73 163 1
73 176 1
73 182 1
73 185 1
73 190 1
74 84 1
74 98 1
74 132 1
74 147 1
74 155 1
74 158 1
74 167 1
74 195 1
75 111 1
75 125 1
75 127 1
75 166 1
75 186 1
75 193 1
75 194 1
76 96 1
76 108 1
76 125 1
76 152 1
76 158 1
76 168 1
76 169 1
76 171 1
76 193 1
77 79 1
77 102 1
77 123 1
77 132 1
77 139 1
77 153 1
77 180 1
77 197 1
78 110 1
78 137 1
78 139 1
78 146 1
78 147 1
78 166 1
78 174 1
78 193 1
78 197 1
79 80 1
79 82 1
79 92 1
79 99 1
79 104 1
79 106 1
79 114 1
79 120 1
79 130 1
79 135 1
79 142 1
79 148 1
79 156 1
79 160 1
79 164 1
79 177 1
79 189 1
79 198 1
80 81 1
80 84 1
80 101 1
80 103 1
80 112 1
80 132 1
80 138 1
80 139 1
80 152 1
80 154 1
80 166 1
80 174 1
80 179 1
80 188 1
80 197 1
81 92 1
81 94 1
81 109 1
81 124 1
81 136 1
81 137 1
81 142 1
81 145 1
81 146 1
81 151 1
81 155 1
81 159 1
81 160 1
81 161 1
81 165 1
81 170 1
81 183 1
82 106 1
82 153 1
82 158 1
82 167 1
82 186 1
82 189 1
83 138 1
83 153 1
83 154 1
83 157 1
83 200 1
84 98 1
84 100 1
84 109 1
84 127 1
84 129 1
84 136 1
84 143 1
84 151 1
84 154 1
84 170 1
84 171 1
84 176 1
84 181 1
84 191 1
85 103 1
85 115 1
85 132 1
85 139 1
85 154 1
85 164 1
85 167 1
85 180 1
85 183 1
85 186 1
85 187 1
85 195 1
86 102 1
86 105 1
86 110 1
86 154 1
86 164 1
86 197 1
87 101 1
87 116 1
87 146 1
87 164 1
87 187 1
88 93 1
88 95 1
88 96 1
88 104 1
88 110 1
88 114 1
88 119 1
88 127 1
88 128 1
88 140 1
88 142 1
88 143 1
88 151 1
88 155 1
88 159 1
88 171 1
89 93 1
89 143 1
89 146 1
89 147 1
89 154 1
89 158 1
89 166 1
89 167 1
89 169 1
89 179 1
89 184 1
89 193 1
89 195 1
90 102 1
90 105 1
90 146 1
90 160 1
90 161 1
90 180 1
91 96 1
91 108 1
91 110 1
91 115 1
91 125 1
91 146 1
91 152 1
91 154 1
91 186 1
91 187 1
91 193 1
91 197 1
91 198 1
92 101 1
92 111 1
92 112 1
92 149 1
92 150 1
92 179 1
93 97 1
93 111 1
93 112 1
93 115 1
93 132 1
93 143 1
93 149 1
93 150 1
93 153 1
93 154 1
93 184 1
93 194 1
94 111 1
94 115 1
94 126 1
94 132 1
94 139 1
94 149 1
94 150 1
94 154 1
94 166 1
94 180 1
94 197 1
94 199 1
95 108 1
95 138 1
95 147 1
95 152 1
95 153 1
95 157 1
95 181 1
95 193 1
96 110 1
96 120 1
96 124 1
96 129 1
96 163 1
96 165 1
96 171 1
96 172 1
96 189 1
96 191 1
97 107 1
97 109 1
97 130 1
97 136 1
97 141 1
97 145 1
97 160 1
97 171 1
97 172 1
97 177 1
97 191 1
97 192 1
97 198 1
98 103 1
98 118 1
98 123 1
98 132 1
98 146 1
98 150 1
98 155 1
98 187 1
99 101 1
99 132 1
99 144 1
99 146 1
99 158 1
99 164 1
99 184 1
100 139 1
100 163 1
100 164 1
100 193 1
100 196 1
101 109 1
101 120 1
101 141 1
101 152 1
101 160 1
101 165 1
101 173 1
101 176 1
101 178 1
101 183 1
101 188 1
101 189 1
101 191 1
102 103 1
102 109 1
102 113 1
102 129 1
102 133 1
102 142 1
102 144 1
102 151 1
102 158 1
102 159 1
102 171 1
102 172 1
102 173 1
102 191 1
102 192 1
102 196 1
103 117 1
103 120 1
103 136 1
103 142 1
103 158 1
103 163 1
103 165 1
103 170 1
103 173 1
103 185 1
103 198 1
104 118 1
104 123 1
104 126 1
104 128 1
104 139 1
104 157 1
104 169 1
104 174 1
104 194 1
104 197 1
105 108 1
105 109 1
105 113 1
105 136 1
105 143 1
105 163 1
105 165 1
105 170 1
105 176 1
105 183 1
105 190 1
105 191 1
105 198 1
106 122 1
106 139 1
106 167 1
106 180 1
106 186 1
106 187 1
106 189 1
106 193 1
107 113 1
107 115 1
107 118 1
107 126 1
107 142 1
107 154 1
108 117 1
108 124 1
108 128 1
108 129 1
108 134 1
108 137 1
108 140 1
108 141 1
108 161 1
108 178 1
108 191 1
108 192 1
108 196 1
109 115 1
109 122 1
109 123 1
109 139 1
109 157 1
109 179 1
109 197 1
109 199 1
110 117 1
110 127 1
110 128 1
110 129 1
110 130 1
110 131 1
110 145 1
110 181 1
110 190 1
111 119 1
111 130 1
111 136 1
111 144 1
111 151 1
111 155 1
111 160 1
111 166 1
111 170 1
111 188 1
111 198 1
112 114 1
112 119 1
112 120 1
112 128 1
112 130 1
112 142 1
112 160 1
112 161 1
112 163 1
112 165 1
112 175 1
112 195 1
113 139 1
113 142 1
113 146 1
113 157 1
113 167 1
113 187 1
114 164 1
114 180 1
114 193 1
115 120 1
115 121 1
115 137 1
115 148 1
115 156 1
115 165 1
115 168 1
115 172 1
115 173 1
115 178 1
116 152 1
116 166 1
116 167 1
116 174 1
116 193 1
117 125 1
117 149 1
117 153 1
117 158 1
117 179 1
117 194 1
117 195 1
117 197 1
117 200 1
118 119 1
118 120 1
118 121 1
118 124 1
118 130 1
118 142 1
118 144 1
118 155 1
118 156 1
118 160 1
118 161 1
118 163 1
118 169 1
118 171 1
118 172 1
118 196 1
119 122 1
119 132 1
119 138 1
119 152 1
119 153 1
119 166 1
119 169 1
119 179 1
119 184 1
119 185 1
119 199 1
120 123 1
120 132 1
120 139 1
120 148 1
120 149 1
120 154 1
120 157 1
120 182 1
120 194 1
121 132 1
121 134 1
121 145 1
121 152 1
121 166 1
121 194 1
122 127 1
122 129 1
122 133 1
122 159 1
122 163 1
122 168 1
122 173 1
122 178 1
122 181 1
122 183 1
122 189 1
122 192 1
122 198 1
122 199 1
123 125 1
123 136 1
123 140 1
123 143 1
123 144 1
123 159 1
123 161 1
123 171 1
123 176 1
123 183 1
123 190 1
123 191 1
123 198 1
124 125 1
124 133 1
124 146 1
124 167 1
124 187 1
125 129 1
125 133 1
125 135 1
125 137 1
125 140 1
125 145 1
125 148 1
125 190 1
125 192 1
125 196 1
126 131 1
126 137 1
126 138 1
126 142 1
126 156 1
126 162 1
126 163 1
126 173 1
126 176 1
126 188 1
126 189 1
127 162 1
127 167 1
128 146 1
128 147 1
128 152 1
128 157 1
128 162 1
128 167 1
128 194 1
128 195 1
128 197 1
129 136 1
129 146 1
129 158 1
129 162 1
129 180 1
129 186 1
129 190 1
129 194 1
130 138 1
130 151 1
130 157 1
130 169 1
130 179 1
130 186 1
130 193 1
130 195 1
131 146 1
131 154 1
131 158 1
131 177 1
131 180 1
131 187 1
131 200 1
132 136 1
132 139 1
132 160 1
132 163 1
132 173 1
132 178 1
132 187 1
132 188 1
133 147 1
133 157 1
133 174 1
133 187 1
133 199 1
134 138 1
134 139 1
134 145 1
134 149 1
134 184 1
134 186 1
134 187 1
134 193 1
134 195 1
134 199 1
135 139 1
135 149 1
135 152 1
135 164 1
135 165 1
135 166 1
135 167 1
135 169 1
136 139 1
136 174 1
136 190 1
136 197 1
137 138 1
137 139 1
137 158 1
137 167 1
137 194 1
137 195 1
137 200 1
138 144 1
138 155 1
138 162 1
138 171 1
138 173 1
138 192 1
139 144 1
139 155 1
139 161 1
139 170 1
139 176 1
139 183 1
139 187 1
139 196 1
140 147 1
140 150 1
140 164 1
140 166 1
140 186 1
140 193 1
141 146 1
141 162 1
141 173 1
141 174 1
141 179 1
141 184 1
141 186 1
141 200 1
142 153 1
142 174 1
142 180 1
142 199 1
143 167 1
143 180 1
143 186 1
144 147 1
144 149 1
144 150 1
144 157 1
144 167 1
144 174 1
144 186 1
144 193 1
145 147 1
145 162 1
145 167 1
145 179 1
145 186 1
145 200 1
146 148 1
146 156 1
146 161 1
146 168 1
146 188 1
146 191 1
146 196 1
147 149 1
147 185 1
147 188 1
147 192 1
147 196 1
148 182 1
148 186 1
148 193 1
148 200 1
149 151 1
149 163 1
149 165 1
149 171 1
150 151 1
150 160 1
150 161 1
150 163 1
150 189 1
150 193 1
151 157 1
151 179 1
151 180 1
151 194 1
151 197 1
152 159 1
152 170 1
152 171 1
152 173 1
152 181 1
152 189 1
152 192 1
153 156 1
153 160 1
153 163 1
153 171 1
153 172 1
153 176 1
153 177 1
153 198 1
154 176 1
154 178 1
154 185 1
154 190 1
154 198 1
155 157 1
155 166 1
155 169 1
155 179 1
155 197 1
156 162 1
156 164 1
156 179 1
156 186 1
157 163 1
157 165 1
157 170 1
157 173 1
157 175 1
157 177 1
157 182 1
157 183 1
157 190 1
157 196 1
157 197 1
158 178 1
158 182 1
158 196 1
159 169 1
159 184 1
159 194 1
160 161 1
160 199 1
161 162 1
161 169 1
161 184 1
161 197 1
161 200 1
163 169 1
163 196 1
163 197 1
163 199 1
164 181 1
164 182 1
164 191 1
165 166 1
166 178 1
166 182 1
166 192 1
166 198 1
167 168 1
167 178 1
167 181 1
167 188 1
167 190 1
167 191 1
168 171 1
168 184 1
168 193 1
169 173 1
169 178 1
169 181 1
169 182 1
169 189 1
169 192 1
169 198 1
170 178 1
170 184 1
170 192 1
170 199 1
171 194 1
171 199 1
172 174 1
172 179 1
172 180 1
172 199 1
173 180 1
174 176 1
174 180 1
174 198 1
175 187 1
175 193 1
175 197 1
176 179 1
176 180 1
176 197 1
176 199 1
177 186 1
177 197 1
178 180 1
178 186 1
178 192 1
178 200 1
179 181 1
180 183 1
180 188 1
180 189 1
180 191 1
180 192 1
180 198 1
181 186 1
182 187 1
182 193 1
183 197 1
184 186 1
185 186 1
185 199 1
185 200 1
187 190 1
188 193 1
188 195 1
188 200 1
189 197 1
189 199 1
192 195 1
192 199 1
193 196 1
194 200 1
196 199 1
197 198 1
