200 1990
27 170 1
27 182 1
27 185 1
27 191 1
28 31 1
28 40 1
28 47 1
28 55 1
28 65 1
28 79 1
28 91 1
28 97 1
28 105 1
28 121 1
28 129 1
28 131 1
28 139 1
28 144 1
28 147 1
28 150 1
28 151 1
28 164 1
28 173 1
28 183 1
28 184 1
29 50 1
29 70 1
29 78 1
29 81 1
29 88 1
29 93 1
29 96 1
29 99 1
29 107 1
29 119 1
29 134 1
29 146 1
29 161 1
29 168 1
29 175 1
30 51 1
30 97 1
30 110 1
30 118 1
30 127 1
30 142 1
30 143 1
30 154 1
30 156 1
30 158 1
30 172 1
30 189 1
30 198 1
30 200 1
31 41 1
31 64 1
31 68 1
31 78 1
31 95 1
31 100 1
31 143 1
31 174 1
31 190 1
31 192 1
31 199 1
32 41 1
32 50 1
32 63 1
32 74 1
32 80 1
32 83 1
32 88 1
32 96 1
32 120 1
32 145 1
32 146 1
32 153 1
32 154 1
32 164 1
32 167 1
32 184 1
32 186 1
33 44 1
33 64 1
33 66 1
33 85 1
33 102 1
33 105 1
33 121 1
33 141 1
33 148 1
33 150 1
33 153 1
33 160 1
33 168 1
33 181 1
33 185 1
33 199 1
34 56 1
34 58 1
34 63 1
34 98 1
34 103 1
34 112 1
34 124 1
34 130 1
34 150 1
34 172 1
34 173 1
34 174 1
34 179 1
35 39 1
35 42 1
35 54 1
35 60 1
35 71 1
35 72 1
35 89 1
35 94 1
35 102 1
35 104 1
35 108 1
35 111 1
35 114 1
35 130 1
35 139 1
35 148 1
35 152 1
35 165 1
35 169 1
35 176 1
35 191 1
36 39 1
36 42 1
36 58 1
36 68 1
36 78 1
36 82 1
36 85 1
36 99 1
36 131 1
36 146 1
36 147 1
36 154 1
36 159 1
36 160 1
36 163 1
36 168 1
36 182 1
36 187 1
36 190 1
36 192 1
37 53 1
37 54 1
37 59 1
37 62 1
37 75 1
37 81 1
37 82 1
37 90 1
37 99 1
37 107 1
37 125 1
37 133 1
37 140 1
37 146 1
37 163 1
37 167 1
37 179 1
37 186 1
37 190 1
38 41 1
38 48 1
38 61 1
38 62 1
38 65 1
38 67 1
38 80 1
38 111 1
38 153 1
38 158 1
38 159 1
38 198 1
39 40 1
39 42 1
39 47 1
39 54 1
39 60 1
39 64 1
39 87 1
39 102 1
39 104 1
39 106 1
39 112 1
39 118 1
39 124 1
39 131 1
39 132 1
39 136 1
39 176 1
39 179 1
39 184 1
39 195 1
39 199 1
40 41 1
40 45 1
40 69 1
40 72 1
40 82 1
40 83 1
40 99 1
40 107 1
40 112 1
40 114 1
40 115 1
40 116 1
40 123 1
40 125 1
40 154 1
40 155 1
40 168 1
40 178 1
40 182 1
40 200 1
41 46 1
41 55 1
41 56 1
41 66 1
41 74 1
41 76 1
41 84 1
41 87 1
41 103 1
41 104 1
41 108 1
41 111 1
41 122 1
41 125 1
41 130 1
41 143 1
41 144 1
41 174 1
42 54 1
42 60 1
42 71 1
42 79 1
42 91 1
42 94 1
42 117 1
42 119 1
42 129 1
42 169 1
42 173 1
42 176 1
42 179 1
42 185 1
42 199 1
43 44 1
43 52 1
43 56 1
43 71 1
43 86 1
43 118 1
43 120 1
43 126 1
43 128 1
43 129 1
43 148 1
43 160 1
43 162 1
43 165 1
43 166 1
43 175 1
43 189 1
44 53 1
44 54 1
44 71 1
44 81 1
44 83 1
44 95 1
44 97 1
44 109 1
44 116 1
44 122 1
44 130 1
44 146 1
44 164 1
44 167 1
44 171 1
44 172 1
44 176 1
44 182 1
44 200 1
45 56 1
45 69 1
45 73 1
45 74 1
45 89 1
45 103 1
45 108 1
45 110 1
45 123 1
45 132 1
45 152 1
45 166 1
45 197 1
46 52 1
46 73 1
46 95 1
46 96 1
46 100 1
46 113 1
46 115 1
46 122 1
46 129 1
46 146 1
46 173 1
46 186 1
46 187 1
47 52 1
47 62 1
47 69 1
47 104 1
47 106 1
47 125 1
47 127 1
47 133 1
47 137 1
47 163 1
47 167 1
47 171 1
47 178 1
47 181 1
47 187 1
47 191 1
48 55 1
48 67 1
48 110 1
48 114 1
48 119 1
48 121 1
48 132 1
48 138 1
48 140 1
48 154 1
48 156 1
48 160 1
48 173 1
48 179 1
48 193 1
48 196 1
49 53 1
49 57 1
49 76 1
49 79 1
49 82 1
49 115 1
49 116 1
49 122 1
49 127 1
49 155 1
49 168 1
49 175 1
49 182 1
50 59 1
50 62 1
50 70 1
50 72 1
50 93 1
50 106 1
50 112 1
50 141 1
50 179 1
50 183 1
51 80 1
51 89 1
51 90 1
51 102 1
51 107 1
51 108 1
51 112 1
51 117 1
51 118 1
51 139 1
51 144 1
51 160 1
51 161 1
51 179 1
51 194 1
52 55 1
52 71 1
52 74 1
52 85 1
52 86 1
52 89 1
52 94 1
52 98 1
52 101 1
52 102 1
52 120 1
52 126 1
52 135 1
52 149 1
52 175 1
52 176 1
52 188 1
53 66 1
53 72 1
53 87 1
53 94 1
53 98 1
53 108 1
53 110 1
53 121 1
53 133 1
53 179 1
53 183 1
53 192 1
53 198 1
54 60 1
54 74 1
54 85 1
54 105 1
54 121 1
54 123 1
54 126 1
54 136 1
54 141 1
54 149 1
54 179 1
54 183 1
54 188 1
54 199 1
55 101 1
55 120 1
55 121 1
55 137 1
55 144 1
55 146 1
55 166 1
55 168 1
55 192 1
56 60 1
56 63 1
56 77 1
56 80 1
56 81 1
56 116 1
56 117 1
56 133 1
56 136 1
56 146 1
56 151 1
56 158 1
56 159 1
56 177 1
56 197 1
57 61 1
57 78 1
57 95 1
57 102 1
57 112 1
57 129 1
57 144 1
57 157 1
57 169 1
57 176 1
57 199 1
58 63 1
58 64 1
58 65 1
58 103 1
58 111 1
58 118 1
58 121 1
58 128 1
58 131 1
58 132 1
58 134 1
58 138 1
58 140 1
58 172 1
58 191 1
58 193 1
59 60 1
59 63 1
59 93 1
59 95 1
59 127 1
59 137 1
59 140 1
59 142 1
59 143 1
59 156 1
59 172 1
59 179 1
59 181 1
59 182 1
59 186 1
60 66 1
60 84 1
60 85 1
60 108 1
60 110 1
60 118 1
60 123 1
60 129 1
60 162 1
60 169 1
60 174 1
60 179 1
60 183 1
60 184 1
60 185 1
60 193 1
61 64 1
61 78 1
61 95 1
61 117 1
61 118 1
61 123 1
61 124 1
61 131 1
61 135 1
61 136 1
61 139 1
61 140 1
61 149 1
61 150 1
61 173 1
61 174 1
61 188 1
61 196 1
62 65 1
62 70 1
62 84 1
62 89 1
62 93 1
62 102 1
62 121 1
62 123 1
62 126 1
62 132 1
62 138 1
62 139 1
62 148 1
62 150 1
62 157 1
62 166 1
62 173 1
62 195 1
63 71 1
63 89 1
63 91 1
63 98 1
63 102 1
63 104 1
63 105 1
63 112 1
63 135 1
63 169 1
63 172 1
63 188 1
63 189 1
63 195 1
64 78 1
64 95 1
64 107 1
64 120 1
64 146 1
64 151 1
64 163 1
64 167 1
64 174 1
64 190 1
64 192 1
64 199 1
65 73 1
65 78 1
65 90 1
65 92 1
65 109 1
65 111 1
65 145 1
65 154 1
65 156 1
65 158 1
65 200 1
66 69 1
66 84 1
66 100 1
66 126 1
66 164 1
66 165 1
66 181 1
66 192 1
66 200 1
67 71 1
67 72 1
67 76 1
67 79 1
67 104 1
67 106 1
67 110 1
67 121 1
67 129 1
67 134 1
67 135 1
67 136 1
67 138 1
67 139 1
67 149 1
67 154 1
67 156 1
67 161 1
67 174 1
68 77 1
68 82 1
68 98 1
68 108 1
68 114 1
68 123 1
68 167 1
68 169 1
68 190 1
69 73 1
69 85 1
69 87 1
69 102 1
69 111 1
69 113 1
69 130 1
69 131 1
69 136 1
69 144 1
69 148 1
69 157 1
69 174 1
69 195 1
69 197 1
70 74 1
70 87 1
70 89 1
70 93 1
70 101 1
70 121 1
70 148 1
70 150 1
70 162 1
70 189 1
70 193 1
70 195 1
71 77 1
71 115 1
71 116 1
71 120 1
71 130 1
71 133 1
71 146 1
71 151 1
71 158 1
71 170 1
71 176 1
71 178 1
71 197 1
72 81 1
72 82 1
72 86 1
72 100 1
72 112 1
72 114 1
72 115 1
72 122 1
72 123 1
72 146 1
72 153 1
72 156 1
72 164 1
72 171 1
72 172 1
72 192 1
72 197 1
73 79 1
73 98 1
73 105 1
73 106 1
73 111 1
73 112 1
73 113 1
73 117 1
73 124 1
73 138 1
73 188 1
73 189 1
73 197 1
74 92 1
74 99 1
74 125 1
74 137 1
74 151 1
74 181 1
74 184 1
74 187 1
75 79 1
75 91 1
75 108 1
75 109 1
75 110 1
75 112 1
75 127 1
75 134 1
75 139 1
75 141 1
75 163 1
75 179 1
75 184 1
75 185 1
75 199 1
76 79 1
76 93 1
76 153 1
76 168 1
76 178 1
76 181 1
77 82 1
77 87 1
77 89 1
77 105 1
77 113 1
77 132 1
77 150 1
77 166 1
77 167 1
77 169 1
77 174 1
77 190 1
77 195 1
78 95 1
78 106 1
78 123 1
78 129 1
78 140 1
78 144 1
78 191 1
79 81 1
79 83 1
79 97 1
79 116 1
79 142 1
79 187 1
79 198 1
80 90 1
80 98 1
80 104 1
80 107 1
80 112 1
80 128 1
80 130 1
80 134 1
80 141 1
80 157 1
80 160 1
80 169 1
80 179 1
80 193 1
80 194 1
81 84 1
81 85 1
81 89 1
81 98 1
81 99 1
81 106 1
81 152 1
81 162 1
81 166 1
81 171 1
81 173 1
81 174 1
81 176 1
81 179 1
81 187 1
81 189 1
81 191 1
82 89 1
82 102 1
82 118 1
82 119 1
82 128 1
82 131 1
82 132 1
82 135 1
82 148 1
82 152 1
82 160 1
82 162 1
82 167 1
82 176 1
82 183 1
82 190 1
82 196 1
83 88 1
83 103 1
83 106 1
83 116 1
83 119 1
83 123 1
83 131 1
83 139 1
83 142 1
83 180 1
83 183 1
83 186 1
83 188 1
83 195 1
83 199 1
84 100 1
84 107 1
84 116 1
84 120 1
84 122 1
84 126 1
84 127 1
84 143 1
84 146 1
84 151 1
84 165 1
84 190 1
85 86 1
85 99 1
85 122 1
85 131 1
85 146 1
85 160 1
85 164 1
85 170 1
85 178 1
85 182 1
86 102 1
86 108 1
86 110 1
86 119 1
86 120 1
86 126 1
86 129 1
86 132 1
86 134 1
86 148 1
86 152 1
86 174 1
86 175 1
86 199 1
87 90 1
87 92 1
87 97 1
87 99 1
87 153 1
87 154 1
87 156 1
87 158 1
87 168 1
87 170 1
87 185 1
87 186 1
88 94 1
88 111 1
88 112 1
88 116 1
88 118 1
88 124 1
88 142 1
88 149 1
88 186 1
88 189 1
88 195 1
88 196 1
89 109 1
89 127 1
89 128 1
89 146 1
89 151 1
89 155 1
89 156 1
89 170 1
89 178 1
90 101 1
90 107 1
90 124 1
90 138 1
90 160 1
90 162 1
90 173 1
90 174 1
90 176 1
90 189 1
90 194 1
90 196 1
91 94 1
91 99 1
91 115 1
91 120 1
91 143 1
91 151 1
91 159 1
91 181 1
91 183 1
91 198 1
92 101 1
92 108 1
92 113 1
92 124 1
92 130 1
92 139 1
92 140 1
92 148 1
92 149 1
92 150 1
92 155 1
92 158 1
92 159 1
92 169 1
92 174 1
92 183 1
92 193 1
93 102 1
93 103 1
93 124 1
93 157 1
93 161 1
93 166 1
93 188 1
94 96 1
94 125 1
94 133 1
94 155 1
94 175 1
94 183 1
94 194 1
95 98 1
95 101 1
95 102 1
95 112 1
95 118 1
95 119 1
95 132 1
95 134 1
95 165 1
95 189 1
96 105 1
96 115 1
96 119 1
96 140 1
96 177 1
96 178 1
96 188 1
97 106 1
97 117 1
97 121 1
97 132 1
97 147 1
97 149 1
97 151 1
97 160 1
97 164 1
97 174 1
97 189 1
97 193 1
98 107 1
98 132 1
98 138 1
98 150 1
98 170 1
98 182 1
98 192 1
98 194 1
98 200 1
99 108 1
99 110 1
99 113 1
99 117 1
99 119 1
99 129 1
99 130 1
99 134 1
99 139 1
99 150 1
99 162 1
99 166 1
99 171 1
99 185 1
99 187 1
99 199 1
100 104 1
100 106 1
100 118 1
100 121 1
100 130 1
100 135 1
100 137 1
100 139 1
100 145 1
100 157 1
100 169 1
100 185 1
100 200 1
101 121 1
101 125 1
101 127 1
101 144 1
101 145 1
101 151 1
101 156 1
101 163 1
101 166 1
101 168 1
102 145 1
102 156 1
102 169 1
102 170 1
102 182 1
102 193 1
102 200 1
103 115 1
103 120 1
103 147 1
103 162 1
103 164 1
103 178 1
103 180 1
103 181 1
103 187 1
103 188 1
104 106 1
104 133 1
104 191 1
104 192 1
104 198 1
105 107 1
105 109 1
105 135 1
105 149 1
105 154 1
105 156 1
105 181 1
105 182 1
105 196 1
106 109 1
106 115 1
106 127 1
106 133 1
106 178 1
106 191 1
106 192 1
106 194 1
107 149 1
107 150 1
107 176 1
107 180 1
107 194 1
108 115 1
108 141 1
108 142 1
108 143 1
108 148 1
108 152 1
108 155 1
108 164 1
108 177 1
108 200 1
109 113 1
109 117 1
109 127 1
109 130 1
109 134 1
109 138 1
109 140 1
109 157 1
109 163 1
109 165 1
109 196 1
110 118 1
110 137 1
110 147 1
110 154 1
110 156 1
110 168 1
110 178 1
110 187 1
110 189 1
110 192 1
111 154 1
111 158 1
111 164 1
111 167 1
111 172 1
112 114 1
112 123 1
112 125 1
112 133 1
112 142 1
112 147 1
112 158 1
112 159 1
112 187 1
113 122 1
113 127 1
113 129 1
113 133 1
113 145 1
113 163 1
113 170 1
113 171 1
113 173 1
113 178 1
113 182 1
113 186 1
113 187 1
114 123 1
114 137 1
114 146 1
114 147 1
114 159 1
114 163 1
114 200 1
115 117 1
115 118 1
115 129 1
115 138 1
115 148 1
115 149 1
115 161 1
115 165 1
115 177 1
115 178 1
115 185 1
115 189 1
115 199 1
116 129 1
116 134 1
116 138 1
116 142 1
116 157 1
116 161 1
116 180 1
116 183 1
116 185 1
116 186 1
116 189 1
117 136 1
117 154 1
117 182 1
117 194 1
118 137 1
118 156 1
118 167 1
118 175 1
118 189 1
118 192 1
118 200 1
119 122 1
119 127 1
119 134 1
119 161 1
119 164 1
119 172 1
119 182 1
120 123 1
120 134 1
120 138 1
120 165 1
120 175 1
120 176 1
120 183 1
120 193 1
121 125 1
121 144 1
121 154 1
121 166 1
121 167 1
121 171 1
121 190 1
121 192 1
122 125 1
122 129 1
122 130 1
122 141 1
122 143 1
122 152 1
122 169 1
122 188 1
122 196 1
123 125 1
123 142 1
123 145 1
123 163 1
123 171 1
123 172 1
123 177 1
123 187 1
123 192 1
123 197 1
123 198 1
124 125 1
124 139 1
124 146 1
124 151 1
124 153 1
124 154 1
124 157 1
124 159 1
124 178 1
124 192 1
124 195 1
125 126 1
125 128 1
125 129 1
125 143 1
125 152 1
125 157 1
125 166 1
125 185 1
125 188 1
126 127 1
126 165 1
126 168 1
126 175 1
126 190 1
127 130 1
127 163 1
127 166 1
127 180 1
127 183 1
127 193 1
127 199 1
128 142 1
128 159 1
128 164 1
128 171 1
128 190 1
128 200 1
129 133 1
129 146 1
129 153 1
129 173 1
129 175 1
129 178 1
129 181 1
130 176 1
131 137 1
131 153 1
131 154 1
131 156 1
131 160 1
131 163 1
131 168 1
131 172 1
131 175 1
131 186 1
132 138 1
132 146 1
132 150 1
132 151 1
132 154 1
132 155 1
132 170 1
132 171 1
132 172 1
132 178 1
132 200 1
133 139 1
133 141 1
133 144 1
133 166 1
133 183 1
133 188 1
133 192 1
133 198 1
134 156 1
134 158 1
134 161 1
134 170 1
134 175 1
134 177 1
134 181 1
134 182 1
135 143 1
135 149 1
135 181 1
135 192 1
135 196 1
135 197 1
136 154 1
136 159 1
136 164 1
136 170 1
136 192 1
137 139 1
137 140 1
137 145 1
137 166 1
137 195 1
137 196 1
137 200 1
138 150 1
138 154 1
138 155 1
138 158 1
138 164 1
138 170 1
139 155 1
139 157 1
139 170 1
139 195 1
140 143 1
140 158 1
140 171 1
140 179 1
140 197 1
140 200 1
141 148 1
141 151 1
141 152 1
141 181 1
142 150 1
142 176 1
142 180 1
142 186 1
143 150 1
143 152 1
143 161 1
143 169 1
143 180 1
143 196 1
144 146 1
144 147 1
144 166 1
144 172 1
144 177 1
145 148 1
145 149 1
145 157 1
145 169 1
145 179 1
145 188 1
145 189 1
145 200 1
146 149 1
146 170 1
146 180 1
146 182 1
146 183 1
147 149 1
147 150 1
147 151 1
147 157 1
147 160 1
147 164 1
147 166 1
147 176 1
147 180 1
147 183 1
148 152 1
148 171 1
148 181 1
148 182 1
148 192 1
149 155 1
149 158 1
149 171 1
149 196 1
150 154 1
150 163 1
150 190 1
151 164 1
151 166 1
151 174 1
151 191 1
152 158 1
152 159 1
152 175 1
152 177 1
152 182 1
152 186 1
152 197 1
153 165 1
153 168 1
153 174 1
153 181 1
153 183 1
154 156 1
154 162 1
154 183 1
154 195 1
155 157 1
155 158 1
155 159 1
155 183 1
155 195 1
156 173 1
156 180 1
156 188 1
156 196 1
157 177 1
157 195 1
158 159 1
158 161 1
159 185 1
159 193 1
160 186 1
161 168 1
161 170 1
161 172 1
161 192 1
161 194 1
162 168 1
162 172 1
162 180 1
162 181 1
162 182 1
162 186 1
162 188 1
162 198 1
163 173 1
163 183 1
163 184 1
163 185 1
163 195 1
163 199 1
164 184 1
165 168 1
165 171 1
165 172 1
165 187 1
165 198 1
165 200 1
166 177 1
166 182 1
166 190 1
166 192 1
167 179 1
167 184 1
167 190 1
167 195 1
167 199 1
168 176 1
168 181 1
168 183 1
168 184 1
168 188 1
168 195 1
169 171 1
169 175 1
169 186 1
169 190 1
169 193 1
170 173 1
170 182 1
170 191 1
170 196 1
170 199 1
171 180 1
171 187 1
171 189 1
171 195 1
171 199 1
172 193 1
174 194 1
174 198 1
174 199 1
175 191 1
175 195 1
175 199 1
176 181 1
176 190 1
176 198 1
177 178 1
177 183 1
178 191 1
179 182 1
179 197 1
180 188 1
180 197 1
181 183 1
182 183 1
182 189 1
183 198 1
184 187 1
184 192 1
185 187 1
185 198 1
186 199 1
187 191 1
187 193 1
188 190 1
188 192 1
188 194 1
189 194 1
191 197 1
192 193 1
192 196 1
192 198 1
192 199 1
199 200 1
