343 1029 
279 286 1
280 287 -1
281 288 1
282 289 1
283 290 -1
284 291 1
285 292 -1
286 293 1
287 294 1
288 246 -1
289 247 1
290 248 -1
291 249 -1
292 250 -1
293 251 -1
294 252 1
246 295 -1
247 296 -1
248 297 -1
249 298 -1
250 299 -1
251 300 -1
252 301 -1
253 302 1
254 303 1
255 304 1
256 305 -1
257 306 -1
258 307 -1
259 308 1
260 309 1
261 310 -1
262 311 -1
263 312 -1
264 313 -1
265 314 1
266 315 -1
267 316 1
268 317 1
269 318 1
270 319 -1
271 320 1
272 321 -1
273 322 -1
274 323 -1
275 324 -1
276 325 -1
277 326 -1
278 327 1
279 328 -1
280 329 -1
281 330 -1
282 331 -1
283 332 -1
284 333 -1
285 334 1
286 335 -1
287 336 1
288 337 1
289 338 -1
290 339 -1
291 340 -1
292 341 -1
293 342 1
294 343 1
295 296 -1
296 297 1
297 298 -1
298 299 -1
299 300 -1
300 301 1
301 295 1
302 303 1
303 304 -1
304 305 1
305 306 1
306 307 1
307 308 1
308 302 -1
309 310 1
310 311 -1
311 312 1
312 313 1
313 314 1
314 315 1
315 309 -1
316 317 -1
317 318 1
318 319 1
319 320 1
320 321 1
321 322 1
322 316 -1
323 324 -1
324 325 -1
325 326 -1
326 327 -1
327 328 -1
328 329 1
329 323 -1
330 331 1
331 332 1
332 333 -1
333 334 1
334 335 -1
335 336 1
336 330 -1
337 338 -1
338 339 1
339 340 -1
340 341 1
341 342 -1
342 343 1
343 337 1
295 302 -1
296 303 1
297 304 1
298 305 1
299 306 -1
300 307 -1
301 308 -1
302 309 -1
303 310 -1
304 311 -1
305 312 1
306 313 -1
307 314 -1
308 315 -1
309 316 1
310 317 1
311 318 -1
312 319 1
313 320 1
314 321 1
315 322 -1
316 323 1
317 324 -1
318 325 1
319 326 1
320 327 1
321 328 1
322 329 -1
323 330 -1
324 331 1
325 332 -1
326 333 1
327 334 1
328 335 -1
329 336 1
330 337 1
331 338 -1
332 339 -1
333 340 1
334 341 1
335 342 1
336 343 -1
337 295 1
338 296 1
339 297 1
340 298 -1
341 299 -1
342 300 -1
343 301 -1
295 1 1
296 2 1
297 3 -1
298 4 -1
299 5 1
300 6 -1
301 7 -1
302 8 -1
303 9 1
304 10 1
305 11 -1
306 12 -1
307 13 1
308 14 1
309 15 1
310 16 1
311 17 1
312 18 -1
313 19 1
314 20 -1
315 21 1
316 22 -1
317 23 -1
318 24 -1
319 25 1
320 26 -1
321 27 -1
322 28 1
323 29 1
324 30 1
325 31 -1
326 32 -1
327 33 -1
328 34 -1
329 35 -1
330 36 1
331 37 1
332 38 -1
333 39 -1
334 40 1
335 41 -1
336 42 -1
337 43 1
338 44 1
339 45 -1
340 46 1
341 47 -1
342 48 1
343 49 -1
