200 2037
49 105 1
49 108 1
49 115 1
49 120 1
49 128 1
49 130 1
49 160 1
49 171 1
49 188 1
49 195 1
50 61 1
50 77 1
50 99 1
50 100 1
50 109 1
50 123 1
50 130 1
50 140 1
50 147 1
50 152 1
50 163 1
50 179 1
50 181 1
50 186 1
50 195 1
50 197 1
50 199 1
51 91 1
51 112 1
51 115 1
51 137 1
51 139 1
51 146 1
51 148 1
51 156 1
51 157 1
51 167 1
51 170 1
51 181 1
51 192 1
52 55 1
52 56 1
52 67 1
52 68 1
52 118 1
52 119 1
52 131 1
52 133 1
52 137 1
52 144 1
52 146 1
52 158 1
52 166 1
52 171 1
52 181 1
52 196 1
53 62 1
53 69 1
53 76 1
53 85 1
53 87 1
53 95 1
53 153 1
53 169 1
53 170 1
53 172 1
53 186 1
53 189 1
53 194 1
54 56 1
54 65 1
54 69 1
54 71 1
54 74 1
54 82 1
54 91 1
54 104 1
54 112 1
54 116 1
54 124 1
54 125 1
54 134 1
54 150 1
54 151 1
54 165 1
54 171 1
54 179 1
54 182 1
54 183 1
54 190 1
54 193 1
54 196 1
54 197 1
55 59 1
55 67 1
55 70 1
55 85 1
55 89 1
55 102 1
55 114 1
55 128 1
55 137 1
55 153 1
55 154 1
55 172 1
55 183 1
55 199 1
56 57 1
56 71 1
56 87 1
56 93 1
56 119 1
56 138 1
56 144 1
56 156 1
56 163 1
56 164 1
56 169 1
56 173 1
56 177 1
56 184 1
56 187 1
56 196 1
57 64 1
57 87 1
57 89 1
57 97 1
57 108 1
57 121 1
57 142 1
57 194 1
58 64 1
58 65 1
58 71 1
58 80 1
58 84 1
58 90 1
58 101 1
58 102 1
58 108 1
58 111 1
58 118 1
58 119 1
58 138 1
58 145 1
58 147 1
58 148 1
58 156 1
58 160 1
58 171 1
58 178 1
58 183 1
58 196 1
59 75 1
59 76 1
59 80 1
59 84 1
59 121 1
59 128 1
59 134 1
59 144 1
59 161 1
59 182 1
59 187 1
59 194 1
60 64 1
60 77 1
60 92 1
60 95 1
60 126 1
60 128 1
60 129 1
60 134 1
60 139 1
60 156 1
60 166 1
60 172 1
60 180 1
60 190 1
60 191 1
61 89 1
61 93 1
61 94 1
61 99 1
61 108 1
61 115 1
61 124 1
61 129 1
61 131 1
61 134 1
61 143 1
61 151 1
61 176 1
61 184 1
61 191 1
61 193 1
61 194 1
62 66 1
62 69 1
62 74 1
62 77 1
62 98 1
62 106 1
62 107 1
62 118 1
62 124 1
62 125 1
62 189 1
62 195 1
63 106 1
63 113 1
63 115 1
63 130 1
63 134 1
63 137 1
63 147 1
63 148 1
63 156 1
63 177 1
64 65 1
64 74 1
64 81 1
64 97 1
64 115 1
64 135 1
64 143 1
64 159 1
64 160 1
64 161 1
64 165 1
64 167 1
64 169 1
64 173 1
64 198 1
65 77 1
65 92 1
65 95 1
65 104 1
65 113 1
65 121 1
65 125 1
65 142 1
65 144 1
65 160 1
65 186 1
66 72 1
66 73 1
66 79 1
66 80 1
66 83 1
66 87 1
66 92 1
66 103 1
66 133 1
66 155 1
66 161 1
66 179 1
66 181 1
66 188 1
66 194 1
66 196 1
67 74 1
67 77 1
67 85 1
67 90 1
67 136 1
67 137 1
67 141 1
67 152 1
67 165 1
67 168 1
67 177 1
68 71 1
68 78 1
68 85 1
68 89 1
68 100 1
68 112 1
68 113 1
68 126 1
68 132 1
68 136 1
68 142 1
68 151 1
68 170 1
68 186 1
68 193 1
68 196 1
69 91 1
69 97 1
69 114 1
69 121 1
69 125 1
69 128 1
69 138 1
69 139 1
69 149 1
69 152 1
69 154 1
69 162 1
69 173 1
69 195 1
69 200 1
70 103 1
70 104 1
70 106 1
70 114 1
70 137 1
70 147 1
70 151 1
70 177 1
70 179 1
70 190 1
70 199 1
70 200 1
71 83 1
71 88 1
71 91 1
71 96 1
71 101 1
71 116 1
71 119 1
71 138 1
71 144 1
71 146 1
71 147 1
71 166 1
71 169 1
71 176 1
71 194 1
72 109 1
72 111 1
72 138 1
72 139 1
72 151 1
72 165 1
72 166 1
72 169 1
73 86 1
73 93 1
73 104 1
73 108 1
73 109 1
73 115 1
73 122 1
73 129 1
73 149 1
73 150 1
73 153 1
73 154 1
73 161 1
73 163 1
73 168 1
73 169 1
73 172 1
73 176 1
73 195 1
73 200 1
74 77 1
74 89 1
74 109 1
74 116 1
74 128 1
74 165 1
74 167 1
74 170 1
74 176 1
75 103 1
75 104 1
75 119 1
75 131 1
75 134 1
75 137 1
75 141 1
75 146 1
75 155 1
75 157 1
75 167 1
75 182 1
76 81 1
76 91 1
76 108 1
76 125 1
76 145 1
76 146 1
76 150 1
76 151 1
76 160 1
76 168 1
76 171 1
76 186 1
77 85 1
77 86 1
77 93 1
77 95 1
77 99 1
77 102 1
77 111 1
77 146 1
77 168 1
77 171 1
77 181 1
77 193 1
78 98 1
78 103 1
78 105 1
78 116 1
78 125 1
78 132 1
78 167 1
78 185 1
78 187 1
79 80 1
79 85 1
79 92 1
79 93 1
79 106 1
79 108 1
79 125 1
79 163 1
79 179 1
79 180 1
79 187 1
79 191 1
79 196 1
80 87 1
80 89 1
80 108 1
80 110 1
80 114 1
80 142 1
80 156 1
80 179 1
81 90 1
81 99 1
81 104 1
81 112 1
81 114 1
81 126 1
81 128 1
81 147 1
81 155 1
81 169 1
81 199 1
82 97 1
82 118 1
82 125 1
82 128 1
82 129 1
82 149 1
82 158 1
82 187 1
82 188 1
82 192 1
82 196 1
82 199 1
83 97 1
83 99 1
83 102 1
83 107 1
83 127 1
83 130 1
83 133 1
83 144 1
83 165 1
83 166 1
83 167 1
83 173 1
83 180 1
83 185 1
83 193 1
84 99 1
84 115 1
84 123 1
84 136 1
84 145 1
84 165 1
84 170 1
84 177 1
84 182 1
85 88 1
85 92 1
85 98 1
85 107 1
85 112 1
85 122 1
85 159 1
85 181 1
85 182 1
85 194 1
86 88 1
86 107 1
86 108 1
86 111 1
86 116 1
86 119 1
86 124 1
86 148 1
86 162 1
86 169 1
86 186 1
86 196 1
86 200 1
87 105 1
87 112 1
87 115 1
87 119 1
87 121 1
87 130 1
87 146 1
87 147 1
87 150 1
87 156 1
87 194 1
87 196 1
88 102 1
88 114 1
88 121 1
88 125 1
88 126 1
88 131 1
88 136 1
88 143 1
88 158 1
88 159 1
88 163 1
89 94 1
89 101 1
89 106 1
89 122 1
89 125 1
89 127 1
89 148 1
89 163 1
89 173 1
89 175 1
89 183 1
90 101 1
90 105 1
90 129 1
90 144 1
90 149 1
90 151 1
90 170 1
90 175 1
91 93 1
91 100 1
91 102 1
91 103 1
91 104 1
91 118 1
91 142 1
91 150 1
91 154 1
91 156 1
91 161 1
91 166 1
91 186 1
91 196 1
92 108 1
92 118 1
92 128 1
92 135 1
92 160 1
92 174 1
92 194 1
93 115 1
93 117 1
93 139 1
93 183 1
94 100 1
94 108 1
94 112 1
94 114 1
94 127 1
94 134 1
94 138 1
94 154 1
94 155 1
94 161 1
94 179 1
94 191 1
94 195 1
95 97 1
95 101 1
95 109 1
95 123 1
95 134 1
95 136 1
95 141 1
95 159 1
95 174 1
95 190 1
96 99 1
96 144 1
96 156 1
96 157 1
96 158 1
96 159 1
96 166 1
96 176 1
96 178 1
96 186 1
96 189 1
96 195 1
96 196 1
97 105 1
97 122 1
97 134 1
97 140 1
97 144 1
97 156 1
97 173 1
97 189 1
98 99 1
98 121 1
98 127 1
98 134 1
98 138 1
98 144 1
98 146 1
98 147 1
98 161 1
98 168 1
98 182 1
98 183 1
98 188 1
99 101 1
99 102 1
99 103 1
99 117 1
99 138 1
99 143 1
99 149 1
99 150 1
99 163 1
99 171 1
99 172 1
99 187 1
99 191 1
99 196 1
99 200 1
100 124 1
100 127 1
100 136 1
100 137 1
100 150 1
100 151 1
100 157 1
100 178 1
100 183 1
100 191 1
100 193 1
101 103 1
101 117 1
101 127 1
101 132 1
101 138 1
101 159 1
101 163 1
101 170 1
101 173 1
101 192 1
102 128 1
102 147 1
102 148 1
102 161 1
102 168 1
102 184 1
102 186 1
103 109 1
103 123 1
103 142 1
103 169 1
103 178 1
104 109 1
104 122 1
104 123 1
104 128 1
104 133 1
104 134 1
104 137 1
104 140 1
104 152 1
104 176 1
105 119 1
105 123 1
105 151 1
105 156 1
105 172 1
105 173 1
105 175 1
105 179 1
105 188 1
105 197 1
106 109 1
106 112 1
106 118 1
106 136 1
106 138 1
106 145 1
106 178 1
106 185 1
106 188 1
107 138 1
107 142 1
107 154 1
107 156 1
107 162 1
107 168 1
107 183 1
107 194 1
108 117 1
108 118 1
108 120 1
108 142 1
108 176 1
108 178 1
108 179 1
108 180 1
108 182 1
108 197 1
109 111 1
109 113 1
109 130 1
109 131 1
109 133 1
109 139 1
109 142 1
109 148 1
109 152 1
109 169 1
109 185 1
110 135 1
110 154 1
110 155 1
110 163 1
110 165 1
110 174 1
110 191 1
110 196 1
111 127 1
111 144 1
111 153 1
111 155 1
111 157 1
111 158 1
111 173 1
111 192 1
112 114 1
112 137 1
112 139 1
112 141 1
112 155 1
112 159 1
112 176 1
112 183 1
112 189 1
112 191 1
112 193 1
113 131 1
113 132 1
113 135 1
113 138 1
113 139 1
113 153 1
113 154 1
113 164 1
113 186 1
114 120 1
114 159 1
114 164 1
114 169 1
114 170 1
114 192 1
114 195 1
114 196 1
115 124 1
115 152 1
115 153 1
115 160 1
115 175 1
115 183 1
115 188 1
115 189 1
115 191 1
115 192 1
116 131 1
116 133 1
116 136 1
116 142 1
116 161 1
116 176 1
116 191 1
116 192 1
116 193 1
117 127 1
117 128 1
117 135 1
117 137 1
117 147 1
117 169 1
117 174 1
117 182 1
117 189 1
117 194 1
118 122 1
118 152 1
118 178 1
118 185 1
119 127 1
119 134 1
119 141 1
119 154 1
119 180 1
120 140 1
120 141 1
120 162 1
120 171 1
120 181 1
120 188 1
120 197 1
121 143 1
121 145 1
121 185 1
121 193 1
121 196 1
122 138 1
122 152 1
122 153 1
122 155 1
122 169 1
122 171 1
122 189 1
122 190 1
122 195 1
123 127 1
123 139 1
123 155 1
123 159 1
123 162 1
123 163 1
123 166 1
123 169 1
123 179 1
123 186 1
123 188 1
123 190 1
123 191 1
123 193 1
123 194 1
124 137 1
124 152 1
124 174 1
124 184 1
124 196 1
125 134 1
125 142 1
125 147 1
125 159 1
125 161 1
125 186 1
125 194 1
125 197 1
125 198 1
126 132 1
126 134 1
126 140 1
126 144 1
126 170 1
126 173 1
127 128 1
127 158 1
127 166 1
127 170 1
127 190 1
127 194 1
127 196 1
127 197 1
128 136 1
128 141 1
128 147 1
128 162 1
128 177 1
128 180 1
128 187 1
128 188 1
129 151 1
129 178 1
129 192 1
129 193 1
129 200 1
130 132 1
130 178 1
130 183 1
130 185 1
130 195 1
131 134 1
131 138 1
131 175 1
131 176 1
131 177 1
131 182 1
131 198 1
132 141 1
132 145 1
132 148 1
132 158 1
132 161 1
132 167 1
132 184 1
132 196 1
133 142 1
133 162 1
133 164 1
133 178 1
133 187 1
133 192 1
133 195 1
133 200 1
134 145 1
134 149 1
134 151 1
134 152 1
134 185 1
134 197 1
135 141 1
135 145 1
135 146 1
135 147 1
135 149 1
135 159 1
135 161 1
135 179 1
135 188 1
136 145 1
136 146 1
136 165 1
136 176 1
136 187 1
136 199 1
137 142 1
137 146 1
137 150 1
137 162 1
137 180 1
137 191 1
138 178 1
138 190 1
139 161 1
139 168 1
139 172 1
139 180 1
139 185 1
139 196 1
139 199 1
140 142 1
140 168 1
140 183 1
140 185 1
140 187 1
141 149 1
141 151 1
141 153 1
141 175 1
141 181 1
141 184 1
142 144 1
142 166 1
142 168 1
142 169 1
142 174 1
142 179 1
142 189 1
142 196 1
143 163 1
143 173 1
143 182 1
144 155 1
144 159 1
144 169 1
144 179 1
144 190 1
144 196 1
145 171 1
145 184 1
145 188 1
145 200 1
146 156 1
146 160 1
146 178 1
146 180 1
146 181 1
146 188 1
146 190 1
146 200 1
147 153 1
147 157 1
147 161 1
147 195 1
147 198 1
147 200 1
148 153 1
148 181 1
148 184 1
148 194 1
148 199 1
149 172 1
149 184 1
149 196 1
149 198 1
150 183 1
150 188 1
151 159 1
151 172 1
151 182 1
151 189 1
151 193 1
151 199 1
152 157 1
152 163 1
152 168 1
153 172 1
153 195 1
154 159 1
154 162 1
154 170 1
154 171 1
154 176 1
154 178 1
154 194 1
155 158 1
155 163 1
155 175 1
155 176 1
155 180 1
155 184 1
155 189 1
155 200 1
156 161 1
156 162 1
156 164 1
156 166 1
156 167 1
156 195 1
156 198 1
156 199 1
157 159 1
157 164 1
157 168 1
157 175 1
157 182 1
157 194 1
158 179 1
158 180 1
158 183 1
158 187 1
159 163 1
159 175 1
159 196 1
160 178 1
161 166 1
161 173 1
161 184 1
161 192 1
161 198 1
162 164 1
162 175 1
162 184 1
162 192 1
162 195 1
163 168 1
163 177 1
163 181 1
163 182 1
163 183 1
163 186 1
163 191 1
164 185 1
165 170 1
165 175 1
165 177 1
165 189 1
165 198 1
166 174 1
166 181 1
166 199 1
167 169 1
167 172 1
167 173 1
167 174 1
167 184 1
168 179 1
168 180 1
168 183 1
168 188 1
169 177 1
169 180 1
169 184 1
169 192 1
169 196 1
169 200 1
170 172 1
170 177 1
170 191 1
171 176 1
171 177 1
171 179 1
171 196 1
172 175 1
172 194 1
172 197 1
173 194 1
173 195 1
173 199 1
175 185 1
176 179 1
176 185 1
176 195 1
178 194 1
178 197 1
178 198 1
178 200 1
179 183 1
180 181 1
180 199 1
181 184 1
181 186 1
182 186 1
182 200 1
183 184 1
183 190 1
184 186 1
184 188 1
184 193 1
184 195 1
184 198 1
186 200 1
187 196 1
188 198 1
189 195 1
191 195 1
191 196 1
191 198 1
191 199 1
194 195 1
195 198 1
196 197 1
197 200 1
198 200 1
