200 1990
71 171 1
71 176 1
71 178 1
71 186 1
71 187 1
71 192 1
72 76 1
72 178 1
72 182 1
72 184 1
72 194 1
72 200 1
73 74 1
73 77 1
73 91 1
73 105 1
73 112 1
73 119 1
73 122 1
73 138 1
73 147 1
73 148 1
73 161 1
73 165 1
73 178 1
73 180 1
73 191 1
74 79 1
74 94 1
74 103 1
74 104 1
74 105 1
74 110 1
74 112 1
74 114 1
74 131 1
74 145 1
74 153 1
74 172 1
74 183 1
74 191 1
74 195 1
75 89 1
75 107 1
75 114 1
75 124 1
75 142 1
75 157 1
75 167 1
75 168 1
75 176 1
75 198 1
75 200 1
76 119 1
76 127 1
76 136 1
76 141 1
76 162 1
76 168 1
76 200 1
77 81 1
77 84 1
77 92 1
77 94 1
77 97 1
77 101 1
77 111 1
77 117 1
77 120 1
77 124 1
77 125 1
77 131 1
77 137 1
77 147 1
77 154 1
77 164 1
77 168 1
77 170 1
77 184 1
77 198 1
78 81 1
78 85 1
78 90 1
78 107 1
78 120 1
78 125 1
78 149 1
78 154 1
79 109 1
79 122 1
79 129 1
79 138 1
79 147 1
79 154 1
79 155 1
79 186 1
80 81 1
80 87 1
80 93 1
80 95 1
80 110 1
80 118 1
80 122 1
80 125 1
80 127 1
80 129 1
80 154 1
80 157 1
80 171 1
80 180 1
80 188 1
80 196 1
80 197 1
81 83 1
81 85 1
81 86 1
81 113 1
81 118 1
81 124 1
81 128 1
81 130 1
81 139 1
81 154 1
81 161 1
81 165 1
81 168 1
81 176 1
81 181 1
81 191 1
82 96 1
82 110 1
82 115 1
82 133 1
82 168 1
82 171 1
82 175 1
82 183 1
82 192 1
83 86 1
83 103 1
83 108 1
83 110 1
83 118 1
83 124 1
83 125 1
83 128 1
83 131 1
83 146 1
83 150 1
83 172 1
84 90 1
84 109 1
84 113 1
84 128 1
84 137 1
84 142 1
84 147 1
84 165 1
84 174 1
84 176 1
84 198 1
85 97 1
85 102 1
85 108 1
85 117 1
85 120 1
85 121 1
85 125 1
85 135 1
85 137 1
85 144 1
85 147 1
85 157 1
85 171 1
85 175 1
86 93 1
86 101 1
86 113 1
86 124 1
86 197 1
86 200 1
87 88 1
87 89 1
87 93 1
87 96 1
87 100 1
87 102 1
87 108 1
87 120 1
87 127 1
87 132 1
87 146 1
87 151 1
87 157 1
87 160 1
87 173 1
87 187 1
87 189 1
87 190 1
87 191 1
87 199 1
88 102 1
88 119 1
88 130 1
88 142 1
88 154 1
88 155 1
88 169 1
88 176 1
88 181 1
88 186 1
88 187 1
88 189 1
89 96 1
89 99 1
89 105 1
89 115 1
89 130 1
89 138 1
89 145 1
89 146 1
89 152 1
89 169 1
89 173 1
89 182 1
90 94 1
90 111 1
90 118 1
90 121 1
90 143 1
90 149 1
90 163 1
90 168 1
90 187 1
90 197 1
91 100 1
91 130 1
91 144 1
91 149 1
91 182 1
91 186 1
91 189 1
91 195 1
91 198 1
92 98 1
92 105 1
92 117 1
92 120 1
92 129 1
92 131 1
92 139 1
92 144 1
92 145 1
92 159 1
92 185 1
92 193 1
93 103 1
93 109 1
93 114 1
93 126 1
93 147 1
93 148 1
93 160 1
93 164 1
93 185 1
93 189 1
93 194 1
94 112 1
94 121 1
94 131 1
94 133 1
94 135 1
94 154 1
94 155 1
94 167 1
94 178 1
94 182 1
94 192 1
94 199 1
94 200 1
95 99 1
95 115 1
95 120 1
95 129 1
95 130 1
95 142 1
95 150 1
95 157 1
95 180 1
95 182 1
96 98 1
96 122 1
96 140 1
96 156 1
96 167 1
96 174 1
96 179 1
96 192 1
97 110 1
97 111 1
97 124 1
97 131 1
97 133 1
97 134 1
97 145 1
97 157 1
97 160 1
97 162 1
97 165 1
97 177 1
97 178 1
98 195 1
99 110 1
99 123 1
99 128 1
99 146 1
99 166 1
99 172 1
99 185 1
100 106 1
100 109 1
100 122 1
100 126 1
100 128 1
100 130 1
100 134 1
100 152 1
100 157 1
100 191 1
100 192 1
101 106 1
101 119 1
101 140 1
101 173 1
101 190 1
101 191 1
101 194 1
101 199 1
102 106 1
102 122 1
102 130 1
102 134 1
102 184 1
102 187 1
102 198 1
102 199 1
103 120 1
103 123 1
103 126 1
103 127 1
103 134 1
103 136 1
103 148 1
103 158 1
103 164 1
103 169 1
103 186 1
103 189 1
104 111 1
104 119 1
104 123 1
104 124 1
104 127 1
104 129 1
104 130 1
104 131 1
104 132 1
104 154 1
104 166 1
104 170 1
105 106 1
105 113 1
105 137 1
105 144 1
105 152 1
105 159 1
105 183 1
105 187 1
105 197 1
105 198 1
106 134 1
106 139 1
106 143 1
106 152 1
106 160 1
106 177 1
106 180 1
106 196 1
107 115 1
107 122 1
107 133 1
107 142 1
107 148 1
107 157 1
107 160 1
107 198 1
107 200 1
108 114 1
108 142 1
108 159 1
108 171 1
108 172 1
108 177 1
108 194 1
108 198 1
109 119 1
109 132 1
109 136 1
109 141 1
109 156 1
109 166 1
109 173 1
109 182 1
109 185 1
110 150 1
110 170 1
110 175 1
110 178 1
110 186 1
110 193 1
111 119 1
111 121 1
111 131 1
111 144 1
111 147 1
111 150 1
111 157 1
111 166 1
111 169 1
111 176 1
111 190 1
111 192 1
112 115 1
112 129 1
112 132 1
112 133 1
112 135 1
112 138 1
112 139 1
112 147 1
112 167 1
112 169 1
112 173 1
112 183 1
112 184 1
112 186 1
112 190 1
112 195 1
113 127 1
113 128 1
113 132 1
113 138 1
113 145 1
113 149 1
113 159 1
113 168 1
113 174 1
113 193 1
113 199 1
114 122 1
114 130 1
114 141 1
114 142 1
114 150 1
114 152 1
114 166 1
114 171 1
114 172 1
114 177 1
114 184 1
114 186 1
114 194 1
115 117 1
115 122 1
115 123 1
115 127 1
115 128 1
115 131 1
115 155 1
115 156 1
115 157 1
115 161 1
115 164 1
115 180 1
115 189 1
116 117 1
116 121 1
116 135 1
116 138 1
116 143 1
116 159 1
116 177 1
116 179 1
117 122 1
117 130 1
117 131 1
117 134 1
117 158 1
117 159 1
117 171 1
117 183 1
117 184 1
117 198 1
117 200 1
118 120 1
118 128 1
118 137 1
118 151 1
118 165 1
118 185 1
118 188 1
119 121 1
119 167 1
119 188 1
120 121 1
120 125 1
120 131 1
120 157 1
120 161 1
120 177 1
120 181 1
120 191 1
120 192 1
120 196 1
120 199 1
120 200 1
121 122 1
121 123 1
121 124 1
121 125 1
121 126 1
121 131 1
121 132 1
121 138 1
121 149 1
121 168 1
121 170 1
121 180 1
122 131 1
122 138 1
122 148 1
122 152 1
122 159 1
122 164 1
122 166 1
122 168 1
122 181 1
122 194 1
123 140 1
123 153 1
123 161 1
123 162 1
123 185 1
123 191 1
124 128 1
124 132 1
124 134 1
124 143 1
124 149 1
124 150 1
124 163 1
124 165 1
124 166 1
124 168 1
124 179 1
124 184 1
124 185 1
124 195 1
125 130 1
125 168 1
125 175 1
125 181 1
125 186 1
125 195 1
125 198 1
126 132 1
126 148 1
126 152 1
126 164 1
126 169 1
127 128 1
127 148 1
127 154 1
127 164 1
127 171 1
127 177 1
127 183 1
128 141 1
128 147 1
128 151 1
128 161 1
128 188 1
128 198 1
128 199 1
129 137 1
129 139 1
129 158 1
129 165 1
130 132 1
130 151 1
130 155 1
130 156 1
130 170 1
130 176 1
130 185 1
130 191 1
131 144 1
131 148 1
131 152 1
131 154 1
131 156 1
131 160 1
131 161 1
131 163 1
131 166 1
131 189 1
131 192 1
131 194 1
132 145 1
132 155 1
132 163 1
132 164 1
132 165 1
132 175 1
132 188 1
132 192 1
133 135 1
133 167 1
133 192 1
134 150 1
134 152 1
134 165 1
134 167 1
134 186 1
134 196 1
134 200 1
135 151 1
135 155 1
135 166 1
135 167 1
135 170 1
135 178 1
135 182 1
135 190 1
135 195 1
136 138 1
136 141 1
136 153 1
136 166 1
136 172 1
136 180 1
137 166 1
137 175 1
137 181 1
137 189 1
137 190 1
137 195 1
137 198 1
138 159 1
138 162 1
138 183 1
139 143 1
139 189 1
140 150 1
140 152 1
140 165 1
140 173 1
140 181 1
140 191 1
140 195 1
140 198 1
141 161 1
141 176 1
142 157 1
142 183 1
142 184 1
142 197 1
142 198 1
143 165 1
143 175 1
143 189 1
143 190 1
144 158 1
144 176 1
144 197 1
145 161 1
145 170 1
145 172 1
145 182 1
145 192 1
145 195 1
146 160 1
146 183 1
146 189 1
146 194 1
146 197 1
147 170 1
147 171 1
147 173 1
147 179 1
147 191 1
148 164 1
148 171 1
148 189 1
149 157 1
149 162 1
149 168 1
149 174 1
149 184 1
150 161 1
150 163 1
150 168 1
150 181 1
150 188 1
151 161 1
151 162 1
151 181 1
151 188 1
151 199 1
152 156 1
152 200 1
153 162 1
153 178 1
153 190 1
154 156 1
154 182 1
154 195 1
155 164 1
155 167 1
155 173 1
155 179 1
155 196 1
156 163 1
156 169 1
156 171 1
156 181 1
156 183 1
156 191 1
156 196 1
157 161 1
157 174 1
157 181 1
157 182 1
157 198 1
158 166 1
158 170 1
158 171 1
158 176 1
158 185 1
158 190 1
159 173 1
159 174 1
159 177 1
159 180 1
159 184 1
159 188 1
159 200 1
160 162 1
160 164 1
160 192 1
160 200 1
161 165 1
161 179 1
161 184 1
161 190 1
162 165 1
162 181 1
162 183 1
162 186 1
162 191 1
162 192 1
163 171 1
163 180 1
163 183 1
163 184 1
163 190 1
163 196 1
163 198 1
164 183 1
164 184 1
164 185 1
164 194 1
164 200 1
165 166 1
165 171 1
165 173 1
165 179 1
165 180 1
165 188 1
165 193 1
165 200 1
166 173 1
166 182 1
166 191 1
166 198 1
167 190 1
168 180 1
168 191 1
168 192 1
168 193 1
169 187 1
170 171 1
170 196 1
171 185 1
171 192 1
171 196 1
172 177 1
172 186 1
173 176 1
173 183 1
173 187 1
173 191 1
173 195 1
173 200 1
174 192 1
175 182 1
175 188 1
175 189 1
175 190 1
175 192 1
175 198 1
175 200 1
177 186 1
179 184 1
179 186 1
179 189 1
179 192 1
180 184 1
180 192 1
181 190 1
181 191 1
181 196 1
181 199 1
182 183 1
182 186 1
182 194 1
182 198 1
183 192 1
183 193 1
183 197 1
184 187 1
184 190 1
184 192 1
184 197 1
185 187 1
185 196 1
185 198 1
186 194 1
188 191 1
189 190 1
192 193 1
197 198 1
197 200 1
