200 1990
58 195 1
58 196 1
59 73 1
59 83 1
59 104 1
59 117 1
59 142 1
59 155 1
59 166 1
59 175 1
59 183 1
59 192 1
59 194 1
59 198 1
60 77 1
60 99 1
60 125 1
60 140 1
60 153 1
60 164 1
60 177 1
60 188 1
60 190 1
61 62 1
61 63 1
61 79 1
61 80 1
61 84 1
61 112 1
61 125 1
61 129 1
61 151 1
61 159 1
61 167 1
61 177 1
61 189 1
62 66 1
62 68 1
62 70 1
62 85 1
62 112 1
62 119 1
62 126 1
62 128 1
62 134 1
62 139 1
62 153 1
62 158 1
62 171 1
62 172 1
62 176 1
62 180 1
62 189 1
63 77 1
63 89 1
63 144 1
63 154 1
63 160 1
63 193 1
64 85 1
64 92 1
64 98 1
64 99 1
64 108 1
64 118 1
64 119 1
64 125 1
64 133 1
64 135 1
64 149 1
64 150 1
64 153 1
64 157 1
64 167 1
64 171 1
64 178 1
64 184 1
64 196 1
65 66 1
65 78 1
65 91 1
65 98 1
65 116 1
65 152 1
65 161 1
65 165 1
65 176 1
65 179 1
65 188 1
65 191 1
65 196 1
66 81 1
66 82 1
66 84 1
66 96 1
66 98 1
66 130 1
66 132 1
66 143 1
66 144 1
66 170 1
66 179 1
66 180 1
66 183 1
66 188 1
66 192 1
67 71 1
67 75 1
67 98 1
67 110 1
67 112 1
67 124 1
67 135 1
67 154 1
67 165 1
67 172 1
67 174 1
67 180 1
67 191 1
67 200 1
68 79 1
68 81 1
68 88 1
68 91 1
68 96 1
68 99 1
68 113 1
68 114 1
68 143 1
68 149 1
68 157 1
68 163 1
68 170 1
68 171 1
68 172 1
68 193 1
68 194 1
68 197 1
68 198 1
69 72 1
69 74 1
69 83 1
69 94 1
69 98 1
69 99 1
69 126 1
69 131 1
69 134 1
69 135 1
69 140 1
69 179 1
69 180 1
69 185 1
69 186 1
69 195 1
69 196 1
70 107 1
70 131 1
70 150 1
70 167 1
70 168 1
70 182 1
70 189 1
71 76 1
71 81 1
71 86 1
71 96 1
71 98 1
71 102 1
71 104 1
71 106 1
71 107 1
71 121 1
71 122 1
71 123 1
71 126 1
71 136 1
71 143 1
71 146 1
71 151 1
71 154 1
71 155 1
71 156 1
71 161 1
71 163 1
71 176 1
71 177 1
71 182 1
71 184 1
71 188 1
71 189 1
71 198 1
72 84 1
72 87 1
72 107 1
72 116 1
72 124 1
72 129 1
72 130 1
72 133 1
72 137 1
72 139 1
72 143 1
72 144 1
72 159 1
72 163 1
72 180 1
72 184 1
72 199 1
73 74 1
73 103 1
73 122 1
73 135 1
73 136 1
73 155 1
73 179 1
73 190 1
74 76 1
74 96 1
74 103 1
74 108 1
74 131 1
74 135 1
74 139 1
74 146 1
74 155 1
74 180 1
74 182 1
74 186 1
75 109 1
75 110 1
75 111 1
75 119 1
75 124 1
75 128 1
75 172 1
75 179 1
75 182 1
75 185 1
75 200 1
76 85 1
76 94 1
76 99 1
76 100 1
76 108 1
76 120 1
76 128 1
76 130 1
76 141 1
76 151 1
76 154 1
76 162 1
76 172 1
76 173 1
76 176 1
76 181 1
77 84 1
77 85 1
77 102 1
77 112 1
77 172 1
77 184 1
77 191 1
77 193 1
78 90 1
78 97 1
78 114 1
78 121 1
78 128 1
78 138 1
78 145 1
78 150 1
78 153 1
78 154 1
78 171 1
78 178 1
78 180 1
79 94 1
79 97 1
79 98 1
79 115 1
79 119 1
79 124 1
79 150 1
79 156 1
79 157 1
79 170 1
79 171 1
79 176 1
79 178 1
79 183 1
79 191 1
79 196 1
80 97 1
80 110 1
80 121 1
80 135 1
80 140 1
80 143 1
80 144 1
80 150 1
80 152 1
80 162 1
80 168 1
80 183 1
80 193 1
80 196 1
80 197 1
81 85 1
81 102 1
81 124 1
81 126 1
81 131 1
81 140 1
81 170 1
81 171 1
81 174 1
81 186 1
81 193 1
82 83 1
82 115 1
82 120 1
82 148 1
82 155 1
82 171 1
82 180 1
82 181 1
82 185 1
83 86 1
83 90 1
83 120 1
83 123 1
83 135 1
83 158 1
83 161 1
83 172 1
83 174 1
83 185 1
84 116 1
84 117 1
84 121 1
84 129 1
84 142 1
84 146 1
84 158 1
84 160 1
84 163 1
84 175 1
84 197 1
85 95 1
85 97 1
85 129 1
85 131 1
85 139 1
85 140 1
85 160 1
85 184 1
85 185 1
85 188 1
86 87 1
86 112 1
86 115 1
86 119 1
86 127 1
86 130 1
86 133 1
86 138 1
86 150 1
86 157 1
86 165 1
86 167 1
86 170 1
86 179 1
86 183 1
86 191 1
86 194 1
86 195 1
87 88 1
87 95 1
87 97 1
87 121 1
87 123 1
87 125 1
87 144 1
87 153 1
87 162 1
87 163 1
87 181 1
87 199 1
88 98 1
88 103 1
88 112 1
88 114 1
88 140 1
88 161 1
88 162 1
88 165 1
88 172 1
88 174 1
88 178 1
88 180 1
88 184 1
88 185 1
88 194 1
89 120 1
89 148 1
89 154 1
89 157 1
89 161 1
89 193 1
90 92 1
90 96 1
90 104 1
90 109 1
90 119 1
90 121 1
90 133 1
90 168 1
90 177 1
90 179 1
90 198 1
91 97 1
91 98 1
91 106 1
91 115 1
91 118 1
91 120 1
91 133 1
91 142 1
91 149 1
91 157 1
91 186 1
91 188 1
91 189 1
91 191 1
91 196 1
92 94 1
92 101 1
92 108 1
92 117 1
92 162 1
92 167 1
92 174 1
92 185 1
93 94 1
93 105 1
93 108 1
93 114 1
93 127 1
93 130 1
93 131 1
93 141 1
93 148 1
93 150 1
93 188 1
93 195 1
94 104 1
94 113 1
94 115 1
94 136 1
94 140 1
94 148 1
94 155 1
94 172 1
94 184 1
94 194 1
94 195 1
94 199 1
95 115 1
95 122 1
95 130 1
95 137 1
95 138 1
95 140 1
95 155 1
95 162 1
95 165 1
95 171 1
95 179 1
95 183 1
96 100 1
96 112 1
96 118 1
96 125 1
96 135 1
96 148 1
96 165 1
96 166 1
96 172 1
96 185 1
97 113 1
97 122 1
97 125 1
97 144 1
97 184 1
97 188 1
98 122 1
98 135 1
98 139 1
98 143 1
98 146 1
98 159 1
98 172 1
98 175 1
98 179 1
98 183 1
98 194 1
99 115 1
99 116 1
99 136 1
99 152 1
99 164 1
99 171 1
99 177 1
99 186 1
99 190 1
99 197 1
100 104 1
100 132 1
100 161 1
100 173 1
100 176 1
100 180 1
100 186 1
100 188 1
101 108 1
101 115 1
101 118 1
101 125 1
101 147 1
101 149 1
101 177 1
101 199 1
102 109 1
102 113 1
102 125 1
102 130 1
102 132 1
102 144 1
102 166 1
102 172 1
102 194 1
102 197 1
103 165 1
103 166 1
103 194 1
104 114 1
104 120 1
104 125 1
104 135 1
104 137 1
104 145 1
104 149 1
104 150 1
104 155 1
104 175 1
104 179 1
104 180 1
104 183 1
104 184 1
104 190 1
104 191 1
104 192 1
105 123 1
105 131 1
105 146 1
105 153 1
105 177 1
106 111 1
106 128 1
106 155 1
106 167 1
106 176 1
106 187 1
107 110 1
107 114 1
107 124 1
107 130 1
107 134 1
107 145 1
107 153 1
107 156 1
107 168 1
107 172 1
107 173 1
107 183 1
107 196 1
108 129 1
108 139 1
108 146 1
108 147 1
108 155 1
108 157 1
108 161 1
108 167 1
108 180 1
108 188 1
108 189 1
108 199 1
109 126 1
109 148 1
109 157 1
109 158 1
109 178 1
109 180 1
109 195 1
109 200 1
110 123 1
110 124 1
111 135 1
111 150 1
111 161 1
111 170 1
111 174 1
111 181 1
111 185 1
111 188 1
111 194 1
112 124 1
112 134 1
112 169 1
112 171 1
112 180 1
112 182 1
112 197 1
112 198 1
112 200 1
113 118 1
113 119 1
113 131 1
113 134 1
113 139 1
113 154 1
113 156 1
113 173 1
113 189 1
113 193 1
114 155 1
114 165 1
114 180 1
114 197 1
115 117 1
115 141 1
115 143 1
115 151 1
115 161 1
115 175 1
115 176 1
115 184 1
115 198 1
116 125 1
116 134 1
116 139 1
116 140 1
116 150 1
116 157 1
116 161 1
116 165 1
116 184 1
116 185 1
116 191 1
116 200 1
117 119 1
117 122 1
117 124 1
117 138 1
117 139 1
117 158 1
117 162 1
117 167 1
117 183 1
117 185 1
117 191 1
118 131 1
118 136 1
118 143 1
118 144 1
118 175 1
119 132 1
119 133 1
119 139 1
119 140 1
119 146 1
119 164 1
119 173 1
119 174 1
120 144 1
120 147 1
120 187 1
120 192 1
121 142 1
121 163 1
121 179 1
122 124 1
122 128 1
122 145 1
122 146 1
122 170 1
122 194 1
123 126 1
123 128 1
123 130 1
123 140 1
123 166 1
123 172 1
123 190 1
123 194 1
123 196 1
124 130 1
124 135 1
124 138 1
124 197 1
125 132 1
125 144 1
125 150 1
125 163 1
125 170 1
125 172 1
125 177 1
125 187 1
125 197 1
126 127 1
126 129 1
126 132 1
126 148 1
126 153 1
126 172 1
126 174 1
126 178 1
126 179 1
126 186 1
126 194 1
126 197 1
126 200 1
127 143 1
127 146 1
127 153 1
127 163 1
127 164 1
127 181 1
127 195 1
128 130 1
128 135 1
128 146 1
128 147 1
128 175 1
128 179 1
128 183 1
128 185 1
128 187 1
128 192 1
128 199 1
129 132 1
129 133 1
129 140 1
129 149 1
129 151 1
129 162 1
129 176 1
129 183 1
130 137 1
130 151 1
130 159 1
130 161 1
130 163 1
130 169 1
130 171 1
130 175 1
130 178 1
130 191 1
131 135 1
131 149 1
131 168 1
131 177 1
131 179 1
132 136 1
132 154 1
132 161 1
132 172 1
132 173 1
132 182 1
132 189 1
132 193 1
132 197 1
133 172 1
133 177 1
134 136 1
134 140 1
134 148 1
134 150 1
134 153 1
134 160 1
134 163 1
134 169 1
134 175 1
134 177 1
134 179 1
134 198 1
135 143 1
135 151 1
135 180 1
135 198 1
136 167 1
136 189 1
137 138 1
137 157 1
137 167 1
137 179 1
137 188 1
138 140 1
138 143 1
138 179 1
138 186 1
138 187 1
138 188 1
139 143 1
139 146 1
139 147 1
139 172 1
140 145 1
140 146 1
140 158 1
140 184 1
141 147 1
141 155 1
141 168 1
141 179 1
141 183 1
141 194 1
142 152 1
142 163 1
142 185 1
143 149 1
143 156 1
143 157 1
143 158 1
143 162 1
143 167 1
143 168 1
143 178 1
143 185 1
143 195 1
144 153 1
144 162 1
144 166 1
144 168 1
144 181 1
144 184 1
145 181 1
145 199 1
146 155 1
146 161 1
146 162 1
146 184 1
146 193 1
147 152 1
147 154 1
147 158 1
147 165 1
147 183 1
147 194 1
148 157 1
148 159 1
148 164 1
148 167 1
148 171 1
148 175 1
148 185 1
148 187 1
148 190 1
148 192 1
148 194 1
148 195 1
149 153 1
149 161 1
149 168 1
149 182 1
149 190 1
150 163 1
150 167 1
150 173 1
150 182 1
151 157 1
151 166 1
151 192 1
152 162 1
152 190 1
152 195 1
152 196 1
153 166 1
153 172 1
153 177 1
153 182 1
153 187 1
153 196 1
153 200 1
154 175 1
154 193 1
154 200 1
155 163 1
155 168 1
155 175 1
155 186 1
155 188 1
155 197 1
155 199 1
155 200 1
156 157 1
156 168 1
156 172 1
156 176 1
157 184 1
157 192 1
158 173 1
158 175 1
158 184 1
158 186 1
158 188 1
158 192 1
158 198 1
159 172 1
159 174 1
159 200 1
160 169 1
160 171 1
160 178 1
160 186 1
160 191 1
161 170 1
161 177 1
161 178 1
161 195 1
161 196 1
161 200 1
162 164 1
162 170 1
162 185 1
162 195 1
163 173 1
163 179 1
164 171 1
164 174 1
164 183 1
164 189 1
164 190 1
164 195 1
165 166 1
165 171 1
165 179 1
165 190 1
165 191 1
165 197 1
165 198 1
166 179 1
166 180 1
166 186 1
166 196 1
167 169 1
167 191 1
167 193 1
168 169 1
168 171 1
168 173 1
168 182 1
168 184 1
168 185 1
169 198 1
169 200 1
170 171 1
170 175 1
171 192 1
171 198 1
171 199 1
172 175 1
172 192 1
173 179 1
174 200 1
176 178 1
176 192 1
176 194 1
177 193 1
179 180 1
179 182 1
179 188 1
179 196 1
180 192 1
181 196 1
181 199 1
183 194 1
184 189 1
184 192 1
186 187 1
187 193 1
188 198 1
190 193 1
190 199 1
193 197 1
